n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
3167/2021;1020.2021/0002987-7;25/07/2022;GTEC;2024.07.02
31721/2021;1020.2021/0009771-6;08/04/2024;GTEC;2024.07.02
31721/2021;1020.2021/0009771-6;12/12/2023;GTEC;2024.07.02
31855/2022;1020.2022/0011874-0;30/09/2022;GTEC;2024.07.02
31930/2022;1020.2022/0011575-9;04/03/2024;GTEC;2024.07.02
31930/2022;1020.2022/0011575-9;11/12/2023;GTEC;2024.07.02
32090/2023;1020.2023/0016503-0;17/10/2023;GTEC;2024.07.02
32249/2021;1020.2021/0009707-4;21/11/2023;GTEC;2024.07.02
32300/2023;1020.2023/0016976-1;22/11/2023;GTEC;2024.07.02
32858/2021;1020.2021/0010018-0;16/01/2023;GTEC;2024.07.02
32858/2021;1020.2021/0010018-0;17/02/2023;GTEC;2024.07.02
33037/2023;1020.2023/0016974-5;17/10/2023;GTEC;2024.07.02
33457/2023;1020.2023/0017221-5;06/10/2023;GTEC;2024.07.02
33736/2023;1020.2023/0018225-3;28/05/2024;GTEC;2024.07.02
33984/2022;1020.2022/0012177-5;22/07/2022;GTEC;2024.07.02
34282/2020;1020.2020/0001832-6;24/10/2022;GTEC;2024.07.02
34438/2022;1020.2022/0013884-8;29/08/2022;GTEC;2024.07.02
34662/2021;1020.2021/0012085-8;06/10/2022;GTEC;2024.07.02
34662/2021;1020.2021/0012085-8;10/10/2023;GTEC;2024.07.02
34815/2021;1020.2021/0013038-1;04/12/2023;GTEC;2024.07.02
34815/2021;1020.2021/0013038-1;21/02/2024;GTEC;2024.07.02
34928/2023;1020.2023/0017583-4;25/06/2024;GTEC;2024.07.02
34946/2022;1020.2022/0016470-9;02/08/2023;GTEC;2024.07.02
34956/2022;1020.2022/0012946-6;10/05/2023;GTEC;2024.07.02
34956/2022;1020.2022/0012946-6;18/10/2022;GTEC;2024.07.02
34963/2021;1020.2021/0014950-3;07/05/2024;GTEC;2024.07.02
34963/2021;1020.2021/0014950-3;26/06/2023;GTEC;2024.07.02
34981/2023;1020.2023/0017765-9;12/09/2023;GTEC;2024.07.02
34981/2023;1020.2023/0017765-9;24/11/2023;GTEC;2024.07.02
35069/2023;1020.2023/0017582-6;05/10/2023;GTEC;2024.07.02
35325/2022;1020.2022/0012952-0;15/08/2023;GTEC;2024.07.02
35518/2023;1020.2023/0019211-9;12/03/2024;GTEC;2024.07.02
35613/2020;1020.2020/0002152-1;01/11/2022;GTEC;2024.07.02
35706/2021;1020.2021/0011838-1;05/07/2022;GTEC;2024.07.02
35762/2021;1020.2021/0012829-8;19/06/2023;GTEC;2024.07.02
35762/2021;1020.2021/0012829-8;28/07/2023;GTEC;2024.07.02
35859/2022;1020.2022/0013264-5;14/12/2022;GTEC;2024.07.02
35887/2021;1020.2021/0010978-1;02/02/2023;GTEC;2024.07.02
35887/2021;1020.2021/0010978-1;22/11/2022;GTEC;2024.07.02
36176/2023;1020.2023/0018765-4;17/10/2023;GTEC;2024.07.02
36404/2021;1020.2021/0011053-4;06/07/2022;GTEC;2024.07.02
36458/2023;1020.2023/0021088-5;16/02/2024;GTEC;2024.07.02
36487/2023;1020.2023/0019747-1;22/11/2023;GTEC;2024.07.02
36516/2022;1020.2022/0013969-0;09/09/2022;GTEC;2024.07.02
36516/2022;1020.2022/0013969-0;09/11/2023;GTEC;2024.07.02
36516/2022;1020.2022/0013969-0;20/06/2023;GTEC;2024.07.02
3712/2024;1020.2024/0003512-0;21/05/2024;GTEC;2024.07.02
37319/2023;1020.2022/0021919-8;21/03/2024;GTEC;2024.07.02
37936/2023;1020.2023/0019759-5;06/10/2023;GTEC;2024.07.02
37995/2020;1020.2020/0011362-0;23/05/2024;GTEC;2024.07.02
38010/2023;1020.2023/0027737-8;29/04/2024;GTEC;2024.07.02
38648/2023;1020.2023/0019611-4;06/05/2024;GTEC;2024.07.02
38648/2023;1020.2023/0019611-4;27/02/2024;GTEC;2024.07.02
38651/2021;1020.2021/0013878-1;03/06/2024;GTEC;2024.07.02
38651/2021;1020.2021/0013878-1;13/05/2024;GTEC;2024.07.02
38782/2021;1020.2021/0011778-4;08/06/2022;GTEC;2024.07.02
38782/2021;1020.2021/0011778-4;22/07/2022;GTEC;2024.07.02
38798/2021;1020.2021/0011776-8;08/06/2022;GTEC;2024.07.02
38798/2021;1020.2021/0011776-8;21/07/2022;GTEC;2024.07.02
38918/2021;1020.2021/0012108-0;10/11/2022;GTEC;2024.07.02
38918/2021;1020.2021/0012108-0;23/11/2022;GTEC;2024.07.02
38918/2021;1020.2021/0012108-0;31/08/2022;GTEC;2024.07.02
38976/2023;1020.2023/0020360-9;17/06/2024;GTEC;2024.07.02
39149/2022;1020.2022/0015848-2;24/01/2023;GTEC;2024.07.02
39164/2023;1020.2023/0020946-1;06/02/2024;GTEC;2024.07.02
3923/2021;1020.2021/0001206-0;03/06/2022;GTEC;2024.07.02
39254/2020;1020.2020/0004837-3;31/10/2022;GTEC;2024.07.02
39338/2022;1020.2022/0015098-8;08/12/2022;GTEC;2024.07.02
39338/2022;1020.2022/0015098-8;12/05/2023;GTEC;2024.07.02
39338/2022;1020.2022/0015098-8;17/04/2023;GTEC;2024.07.02
39338/2022;1020.2022/0015098-8;24/04/2023;GTEC;2024.07.02
39407/2023;1020.2023/0019913-0;18/10/2023;GTEC;2024.07.02
39516/2022;1020.2022/0019980-4;31/10/2023;GTEC;2024.07.02
3955/2021;1020.2021/0001205-2;03/06/2022;GTEC;2024.07.02
3955/2021;1020.2021/0001205-2;04/07/2022;GTEC;2024.07.02
39575/2022;1020.2022/0015219-0;31/08/2022;GTEC;2024.07.02
39694/2022;1020.2022/0015034-1;19/08/2022;GTEC;2024.07.02
39733/2022;1020.2022/0015126-7;02/02/2023;GTEC;2024.07.02
39733/2022;1020.2022/0015126-7;17/05/2023;GTEC;2024.07.02
39733/2022;1020.2022/0015126-7;21/11/2022;GTEC;2024.07.02
398/2023;1020.2021/0003705-5;14/09/2023;GTEC;2024.07.02
40107/2021;1020.2021/0012949-9;29/12/2022;GTEC;2024.07.02
40236/2021;1020.2021/0014430-7;02/09/2022;GTEC;2024.07.02
40236/2021;1020.2021/0014430-7;18/10/2022;GTEC;2024.07.02
40236/2021;1020.2021/0014430-7;26/07/2022;GTEC;2024.07.02
40236/2021;1020.2021/0014430-7;29/09/2022;GTEC;2024.07.02
40240/2023;1020.2023/0020681-0;05/03/2024;GTEC;2024.07.02
40240/2023;1020.2023/0020681-0;17/01/2024;GTEC;2024.07.02
40327/2021;1020.2021/0013512-0;20/07/2022;GTEC;2024.07.02
40392/2023;1020.2023/0020391-9;31/10/2023;GTEC;2024.07.02
40478/2023;1020.2023/0020713-2;09/11/2023;GTEC;2024.07.02
40551/2022;1020.2022/0017824-6;18/11/2022;GTEC;2024.07.02
40767/2020;1020.2020/0005013-0;22/03/2024;GTEC;2024.07.02
40767/2020;1020.2020/0005013-0;22/11/2022;GTEC;2024.07.02
41084/2022;1020.2022/0015737-0;02/09/2022;GTEC;2024.07.02
41114/2022;1020.2022/0015958-6;17/02/2023;GTEC;2024.07.02
41114/2022;1020.2022/0015958-6;18/04/2023;GTEC;2024.07.02
41114/2022;1020.2022/0015958-6;22/12/2022;GTEC;2024.07.02
41384/2021;1020.2021/0012856-5;18/03/2024;GTEC;2024.07.02
41402/2022;1020.2022/0020541-3;05/03/2024;GTEC;2024.07.02
41402/2022;1020.2022/0020541-3;22/05/2023;GTEC;2024.07.02
41406/2022;1020.2022/0016601-9;05/05/2023;GTEC;2024.07.02
41406/2022;1020.2022/0016601-9;11/07/2023;GTEC;2024.07.02
4167/2023;1020.2023/0002922-6;11/07/2023;GTEC;2024.07.02
4172/2022;1020.2022/0001769-2;13/12/2022;GTEC;2024.07.02
41954/2022;1020.2022/0018052-6;06/05/2024;GTEC;2024.07.02
42094/2022;1020.2022/0016352-4;07/02/2023;GTEC;2024.07.02
42094/2022;1020.2022/0016352-4;18/10/2022;GTEC;2024.07.02
42291/2023;1020.2023/0021305-1;25/04/2024;GTEC;2024.07.02
42316/2023;1020.2023/0023995-6;16/02/2024;GTEC;2024.07.02
42510/2023;1020.2023/0024411-9;19/12/2023;GTEC;2024.07.02
42652/2021;1020.2021/0013870-6;05/07/2022;GTEC;2024.07.02
42652/2021;1020.2021/0013870-6;13/02/2023;GTEC;2024.07.02
42652/2021;1020.2021/0013870-6;28/11/2022;GTEC;2024.07.02
42660/2022;1020.2022/0016484-9;05/12/2022;GTEC;2024.07.02
42913/2023;1020.2023/0022394-4;01/07/2024;GTEC;2024.07.02
42913/2023;1020.2023/0022394-4;21/05/2024;GTEC;2024.07.02
42991/2022;1020.2022/0016765-1;05/09/2023;GTEC;2024.07.02
42991/2022;1020.2022/0016765-1;11/07/2023;GTEC;2024.07.02
42991/2022;1020.2022/0016765-1;24/05/2023;GTEC;2024.07.02
43105/2021;1020.2021/0013387-9;09/11/2022;GTEC;2024.07.02
43105/2021;1020.2021/0013387-9;30/11/2022;GTEC;2024.07.02
4337/2023;1020.2023/0002921-8;09/02/2024;GTEC;2024.07.02
43496/2023;1020.2023/0025760-1;02/04/2024;GTEC;2024.07.02
43496/2023;1020.2023/0025760-1;06/05/2024;GTEC;2024.07.02
43496/2023;1020.2023/0025760-1;17/04/2024;GTEC;2024.07.02
43523/2021;1020.2021/0013756-4;04/12/2023;GTEC;2024.07.02
43523/2021;1020.2021/0013756-4;14/02/2024;GTEC;2024.07.02
43528/2023;1020.2023/0021835-5;23/11/2023;GTEC;2024.07.02
43607/2022;1020.2022/0017434-8;13/02/2023;GTEC;2024.07.02
43607/2022;1020.2022/0017434-8;18/10/2022;GTEC;2024.07.02
44092/2020;1020.2020/0004054-2;18/07/2023;GTEC;2024.07.02
44092/2020;1020.2020/0004054-2;19/01/2024;GTEC;2024.07.02
44247/2022;1020.2022/0018931-0;19/04/2023;GTEC;2024.07.02
44250/2023;1020.2023/0021994-7;15/04/2024;GTEC;2024.07.02
44262/2022;1020.2022/0018422-0;19/04/2023;GTEC;2024.07.02
44598/2020;1020.2020/0005887-5;05/09/2023;GTEC;2024.07.02
44598/2020;1020.2020/0005887-5;10/10/2022;GTEC;2024.07.02
44598/2020;1020.2020/0005887-5;13/07/2023;GTEC;2024.07.02
44684/2021;1020.2021/0013898-6;29/08/2023;GTEC;2024.07.02
45032/2022;1020.2022/0005494-6;14/07/2023;GTEC;2024.07.02
45032/2022;1020.2022/0005494-6;22/02/2023;GTEC;2024.07.02
4508/2023;1020.2023/0002460-7;17/07/2023;GTEC;2024.07.02
45127/2022;1020.2022/0018550-1;21/10/2022;GTEC;2024.07.02
45129/2020;1020.2020/0005391-1;07/06/2024;GTEC;2024.07.02
45211/2020;1020.2020/0005397-0;07/06/2024;GTEC;2024.07.02
45439/2022;1020.2022/0018723-7;03/02/2023;GTEC;2024.07.02
45439/2022;1020.2022/0018723-7;03/10/2022;GTEC;2024.07.02
45896/2023;1020.2023/0022843-1;04/06/2024;GTEC;2024.07.02
45896/2023;1020.2023/0022843-1;15/02/2024;GTEC;2024.07.02
45925/2020;1020.2020/0004056-9;22/11/2023;GTEC;2024.07.02
46074/2022;1020.2022/0019278-8;21/10/2022;GTEC;2024.07.02
46357/2021;1020.2021/0014498-6;23/08/2022;GTEC;2024.07.02
46357/2021;1020.2021/0014498-6;27/10/2022;GTEC;2024.07.02
46357/2021;1020.2021/0014498-6;29/09/2022;GTEC;2024.07.02
46662/2021;1020.2021/0016267-4;07/07/2022;GTEC;2024.07.02
46746/2020;1020.2020/0003843-2;27/02/2023;GTEC;2024.07.02
46788/2023;1020.2023/0023186-6;29/11/2023;GTEC;2024.07.02
46863/2023;1020.2023/0023343-5;13/05/2024;GTEC;2024.07.02
46863/2023;1020.2023/0023343-5;15/04/2024;GTEC;2024.07.02
46906/2023;1020.2023/0025335-5;17/06/2024;GTEC;2024.07.02
46906/2023;1020.2023/0025335-5;25/06/2024;GTEC;2024.07.02
46988/2022;1020.2022/0019157-9;14/06/2023;GTEC;2024.07.02
47228/2020;1020.2020/0008841-3;06/10/2022;GTEC;2024.07.02
47228/2020;1020.2020/0008841-3;29/07/2022;GTEC;2024.07.02
47381/2022;1020.2022/0019014-9;01/07/2024;GTEC;2024.07.02
47381/2022;1020.2022/0019014-9;11/03/2024;GTEC;2024.07.02
47541/2023;1020.2023/0023800-3;21/05/2024;GTEC;2024.07.02
47872/2022;1020.2022/0020096-9;22/11/2022;GTEC;2024.07.02
47872/2022;1020.2022/0020096-9;26/04/2023;GTEC;2024.07.02
47872/2022;1020.2022/0020096-9;27/02/2023;GTEC;2024.07.02
48081/2022;1020.2022/0020647-9;20/12/2022;GTEC;2024.07.02
48208/2020;1020.2020/0007284-3;16/02/2023;GTEC;2024.07.02
48474/2021;1020.2021/0015059-5;01/03/2023;GTEC;2024.07.02
48474/2021;1020.2021/0015059-5;05/10/2022;GTEC;2024.07.02
49009/2023;1020.2023/0025160-3;29/04/2024;GTEC;2024.07.02
49062/2023;1020.2023/0024563-8;24/01/2024;GTEC;2024.07.02
49161/2020;1020.2020/0004622-2;05/06/2024;GTEC;2024.07.02
49161/2020;1020.2020/0004622-2;08/02/2024;GTEC;2024.07.02
49223/2023;1020.2023/0024561-1;17/04/2024;GTEC;2024.07.02
49347/2021;1020.2021/0015283-0;04/09/2023;GTEC;2024.07.02
49347/2021;1020.2021/0015283-0;29/05/2023;GTEC;2024.07.02
49367/2020;1020.2020/0004361-4;13/02/2023;GTEC;2024.07.02
49367/2020;1020.2020/0004361-4;22/08/2022;GTEC;2024.07.02
49565/2022;1020.2022/0022376-4;21/12/2022;GTEC;2024.07.02
49714/2020;1020.2020/0005793-3;25/07/2023;GTEC;2024.07.02
49720/2021;1020.2021/0016206-2;10/02/2023;GTEC;2024.07.02
49720/2021;1020.2021/0016206-2;31/10/2022;GTEC;2024.07.02
49740/2020;1020.2020/0004710-5;15/08/2022;GTEC;2024.07.02
49740/2020;1020.2020/0004710-5;20/04/2023;GTEC;2024.07.02
49740/2020;1020.2020/0004710-5;22/02/2023;GTEC;2024.07.02
49756/2021;1020.2021/0016211-9;01/11/2022;GTEC;2024.07.02
49778/2021;1020.2021/0016208-9;01/11/2022;GTEC;2024.07.02
49778/2021;1020.2021/0016208-9;20/04/2023;GTEC;2024.07.02
49809/2023;1020.2023/0024591-3;03/04/2024;GTEC;2024.07.02
49985/2021;1020.2021/0016028-0;04/07/2022;GTEC;2024.07.02
49985/2021;1020.2021/0016028-0;11/03/2024;GTEC;2024.07.02
50036/2023;1020.2023/0027264-3;29/04/2024;GTEC;2024.07.02
50156/2023;1020.2023/0026489-6;07/06/2024;GTEC;2024.07.02
50156/2023;1020.2023/0026489-6;12/03/2024;GTEC;2024.07.02
50156/2023;1020.2023/0026489-6;30/01/2024;GTEC;2024.07.02
50382/2022;1020.2022/0021498-6;27/06/2023;GTEC;2024.07.02
50505/2020;1020.2020/0004709-1;12/08/2022;GTEC;2024.07.02
50655/2020;1020.2020/0006911-7;12/08/2022;GTEC;2024.07.02
50662/2020;1020.2020/0006913-3;05/12/2022;GTEC;2024.07.02
50662/2020;1020.2020/0006913-3;12/08/2022;GTEC;2024.07.02
50667/2020;1020.2020/0006912-5;12/08/2022;GTEC;2024.07.02
50703/2023;1020.2023/0025154-9;18/12/2023;GTEC;2024.07.02
50705/2023;1020.2023/0025134-4;18/12/2023;GTEC;2024.07.02
50740/2021;1020.2021/0016629-7;04/11/2022;GTEC;2024.07.02
50740/2021;1020.2021/0016629-7;26/01/2023;GTEC;2024.07.02
50853/2023;1020.2023/0025130-1;18/12/2023;GTEC;2024.07.02
50866/2023;1020.2023/0025157-3;24/01/2024;GTEC;2024.07.02
50871/2023;1020.2023/0025145-0;19/01/2024;GTEC;2024.07.02
50879/2023;1020.2023/0025131-0;24/01/2024;GTEC;2024.07.02
50897/2023;1020.2023/0025163-8;24/01/2024;GTEC;2024.07.02
50903/2023;1020.2023/0025153-0;23/01/2024;GTEC;2024.07.02
50908/2023;1020.2023/0025144-1;23/01/2024;GTEC;2024.07.02
50915/2023;1020.2023/0025140-9;23/01/2024;GTEC;2024.07.02
50926/2023;1020.2023/0025148-4;23/01/2024;GTEC;2024.07.02
50933/2023;1020.2023/0025164-6;23/01/2024;GTEC;2024.07.02
51216/2021;1020.2021/0016455-3;05/06/2023;GTEC;2024.07.02
51216/2021;1020.2021/0016455-3;08/08/2022;GTEC;2024.07.02
51240/2022;1020.2022/0021704-7;22/01/2024;GTEC;2024.07.02
51340/2022;1020.2022/0021421-8;20/12/2022;GTEC;2024.07.02
51677/2021;1020.2021/0016927-0;10/08/2022;GTEC;2024.07.02
5170/2022;1020.2022/0001835-4;17/02/2023;GTEC;2024.07.02
5170/2022;1020.2022/0001835-4;30/11/2022;GTEC;2024.07.02
51916/2023;1020.2023/0026029-7;11/06/2024;GTEC;2024.07.02
51916/2023;1020.2023/0026029-7;30/04/2024;GTEC;2024.07.02
51985/2022;1020.2022/0024288-2;14/08/2023;GTEC;2024.07.02
52154/2020;1020.2020/0007770-5;08/11/2022;GTEC;2024.07.02
52180/2020;1020.2020/0011443-0;11/07/2022;GTEC;2024.07.02
52191/2022;1020.2022/0021762-4;31/08/2023;GTEC;2024.07.02
52509/2022;1020.2022/0022076-5;07/08/2023;GTEC;2024.07.02
52509/2022;1020.2022/0022076-5;11/05/2023;GTEC;2024.07.02
52854/2022;1020.2022/0022329-2;05/06/2023;GTEC;2024.07.02
53079/2022;1020.2022/0022046-3;30/05/2023;GTEC;2024.07.02
53096/2022;1020.2022/0022485-0;23/02/2023;GTEC;2024.07.02
53131/2023;1020.2023/0028165-0;01/07/2024;GTEC;2024.07.02
53131/2023;1020.2023/0028165-0;15/04/2024;GTEC;2024.07.02
53164/2020;1020.2020/0005734-8;28/06/2022;GTEC;2024.07.02
53275/2023;1020.2023/0028016-6;20/02/2024;GTEC;2024.07.02
53297/2021;1020.2021/0017680-2;29/06/2022;GTEC;2024.07.02
53508/2020;1020.2020/0007177-4;04/11/2022;GTEC;2024.07.02
53508/2020;1020.2020/0007177-4;20/06/2022;GTEC;2024.07.02
53646/2022;1020.2022/0022629-1;16/01/2023;GTEC;2024.07.02
53914/2023;1020.2023/0026805-0;06/03/2024;GTEC;2024.07.02
53914/2023;1020.2023/0026805-0;16/04/2024;GTEC;2024.07.02
54104/2022;1020.2022/0022789-1;09/02/2023;GTEC;2024.07.02
54186/2021;1020.2021/0017628-4;14/02/2024;GTEC;2024.07.02
54186/2021;1020.2021/0017628-4;28/02/2023;GTEC;2024.07.02
5430/2022;1020.2022/0001933-4;23/04/2024;GTEC;2024.07.02
5430/2022;1020.2022/0001933-4;27/02/2024;GTEC;2024.07.02
54429/2020;1020.2021/0007858-4;06/12/2023;GTEC;2024.07.02
54429/2020;1020.2021/0007858-4;08/04/2024;GTEC;2024.07.02
54429/2020;1020.2021/0007858-4;17/10/2022;GTEC;2024.07.02
54956/2022;1020.2022/0023146-5;06/09/2023;GTEC;2024.07.02
55168/2020;1020.2021/0004062-5;05/05/2023;GTEC;2024.07.02
55168/2020;1020.2021/0004062-5;08/09/2022;GTEC;2024.07.02
55320/2020;1020.2020/0010987-9;01/04/2024;GTEC;2024.07.02
55320/2020;1020.2020/0010987-9;13/05/2024;GTEC;2024.07.02
55320/2020;1020.2020/0010987-9;21/08/2023;GTEC;2024.07.02
55551/2022;1020.2022/0023713-7;01/03/2023;GTEC;2024.07.02
55551/2022;1020.2022/0023713-7;04/08/2023;GTEC;2024.07.02
55551/2022;1020.2022/0023713-7;30/11/2023;GTEC;2024.07.02
55634/2020;1020.2020/0007190-1;23/06/2022;GTEC;2024.07.02
56003/2022;1020.2022/0023377-8;19/01/2024;GTEC;2024.07.02
56109/2021;1020.2021/0019344-8;19/05/2023;GTEC;2024.07.02
56513/2022;1020.2022/0023454-5;10/07/2023;GTEC;2024.07.02
56647/2021;1020.2022/0001558-4;14/07/2023;GTEC;2024.07.02
56647/2021;1020.2022/0001558-4;14/09/2023;GTEC;2024.07.02
56647/2021;1020.2022/0001558-4;22/07/2022;GTEC;2024.07.02
56647/2021;1020.2022/0001558-4;31/10/2023;GTEC;2024.07.02
56748/2023;1020.2023/0028850-7;01/04/2024;GTEC;2024.07.02
56748/2023;1020.2023/0028850-7;14/02/2024;GTEC;2024.07.02
56836/2020;1020.2020/0007373-4;19/08/2022;GTEC;2024.07.02
56836/2020;1020.2020/0007373-4;19/10/2022;GTEC;2024.07.02
56957/2022;1020.2022/0024095-2;27/01/2023;GTEC;2024.07.02
57151/2020;1020.2020/0007393-9;26/07/2022;GTEC;2024.07.02
57229/2020;1020.2021/0007859-2;17/10/2022;GTEC;2024.07.02
57229/2020;1020.2021/0007859-2;21/12/2023;GTEC;2024.07.02
57251/2022;1020.2021/0004514-7;19/05/2023;GTEC;2024.07.02
57283/2022;1020.2022/0023915-6;08/02/2023;GTEC;2024.07.02
57283/2022;1020.2022/0023915-6;11/04/2023;GTEC;2024.07.02
57283/2022;1020.2022/0023915-6;19/06/2023;GTEC;2024.07.02
5736/2022;1020.2022/0001767-6;26/06/2023;GTEC;2024.07.02
5736/2022;1020.2022/0001767-6;31/05/2023;GTEC;2024.07.02
57622/2020;1020.2020/0011470-8;08/06/2022;GTEC;2024.07.02
57659/2023;1020.2023/0028836-1;15/03/2024;GTEC;2024.07.02
5768/2022;1020.2022/0001765-0;17/01/2023;GTEC;2024.07.02
5768/2022;1020.2022/0001765-0;24/07/2023;GTEC;2024.07.02
58022/2022;1020.2023/0002027-0;23/05/2023;GTEC;2024.07.02
58026/2022;1020.2022/0010516-8;17/04/2023;GTEC;2024.07.02
58026/2022;1020.2022/0010516-8;19/06/2023;GTEC;2024.07.02
58099/2022;1020.2023/0000608-0;03/07/2023;GTEC;2024.07.02
58529/2021;1020.2021/0018759-6;11/08/2023;GTEC;2024.07.02
58580/2020;1020.2020/0009058-2;14/06/2023;GTEC;2024.07.02
58580/2020;1020.2020/0009058-2;17/05/2024;GTEC;2024.07.02
58614/2022;1020.2023/0000388-0;02/02/2023;GTEC;2024.07.02
58614/2022;1020.2023/0000388-0;05/04/2023;GTEC;2024.07.02
58643/2021;1020.2021/0019655-2;04/05/2023;GTEC;2024.07.02
58643/2021;1020.2021/0019655-2;19/10/2022;GTEC;2024.07.02
58754/2023;1020.2023/0029755-7;19/03/2024;GTEC;2024.07.02
58802/2023;1020.2024/0000334-2;22/05/2024;GTEC;2024.07.02
58926/2023;1020.2023/0029426-4;29/01/2024;GTEC;2024.07.02
58958/2023;1020.2023/0029428-0;29/01/2024;GTEC;2024.07.02
58977/2023;1020.2024/0000557-4;24/01/2024;GTEC;2024.07.02
59139/2020;1020.2020/0008362-4;17/07/2023;GTEC;2024.07.02
59139/2020;1020.2020/0008362-4;28/08/2023;GTEC;2024.07.02
5961/2021;1020.2021/0001739-9;09/10/2023;GTEC;2024.07.02
59709/2023;1020.2023/0029853-7;09/05/2024;GTEC;2024.07.02
59709/2023;1020.2023/0029853-7;20/06/2024;GTEC;2024.07.02
59877/2021;1020.2021/0019508-4;20/10/2022;GTEC;2024.07.02
59877/2021;1020.2021/0019508-4;26/07/2022;GTEC;2024.07.02
60126/2023;1020.2024/0003055-2;27/05/2024;GTEC;2024.07.02
60127/2020;1020.2020/0009262-3;23/04/2024;GTEC;2024.07.02
60276/2023;1020.2024/0001077-2;30/04/2024;GTEC;2024.07.02
60377/2021;1020.2021/0019219-0;19/10/2022;GTEC;2024.07.02
60377/2021;1020.2021/0019219-0;29/06/2022;GTEC;2024.07.02
60437/2020;1020.2021/0003235-5;27/06/2022;GTEC;2024.07.02
61041/2020;1020.2020/0009282-8;26/07/2023;GTEC;2024.07.02
61100/2020;1020.2020/0008552-0;05/06/2024;GTEC;2024.07.02
61156/2023;1020.2024/0000620-1;14/05/2024;GTEC;2024.07.02
61156/2023;1020.2024/0000620-1;19/02/2024;GTEC;2024.07.02
61156/2023;1020.2024/0000620-1;22/04/2024;GTEC;2024.07.02
61243/2020;1020.2020/0011638-7;15/08/2022;GTEC;2024.07.02
61268/2023;1020.2024/0000624-4;15/02/2024;GTEC;2024.07.02
6132/2021;1020.2021/0003247-9;11/09/2023;GTEC;2024.07.02
6132/2021;1020.2021/0003247-9;23/02/2023;GTEC;2024.07.02
61479/2023;1020.2023/0000486-0;01/07/2024;GTEC;2024.07.02
61479/2023;1020.2023/0000486-0;19/02/2024;GTEC;2024.07.02
618/2021;1020.2021/0000418-1;08/07/2022;GTEC;2024.07.02
62505/2020;1020.2020/0008701-8;26/07/2023;GTEC;2024.07.02
62531/2020;1020.2020/0009179-1;18/01/2023;GTEC;2024.07.02
62531/2020;1020.2020/0009179-1;18/04/2023;GTEC;2024.07.02
62642/2021;1020.2021/0019608-0;04/10/2023;GTEC;2024.07.02
62642/2021;1020.2021/0019608-0;22/11/2023;GTEC;2024.07.02
62693/2021;1020.2020/0002920-4;04/03/2024;GTEC;2024.07.02
62693/2021;1020.2020/0002920-4;18/08/2023;GTEC;2024.07.02
62709/2021;1020.2022/0000026-9;30/01/2024;GTEC;2024.07.02
62825/2020;1020.2020/0014124-1;09/09/2022;GTEC;2024.07.02
6339/2022;1020.2022/0003688-3;05/12/2022;GTEC;2024.07.02
6339/2022;1020.2022/0003688-3;13/02/2023;GTEC;2024.07.02
63802/2020;1020.2020/0012430-4;06/10/2023;GTEC;2024.07.02
63802/2020;1020.2020/0012430-4;11/06/2024;GTEC;2024.07.02
64994/2020;1020.2020/0009404-9;08/07/2022;GTEC;2024.07.02
64996/2020;1020.2020/0009401-4;08/07/2022;GTEC;2024.07.02
651/2023;1020.2023/0000486-0;05/07/2023;GTEC;2024.07.02
651/2023;1020.2023/0000486-0;25/10/2023;GTEC;2024.07.02
65122/2020;1020.2020/0011119-9;06/12/2022;GTEC;2024.07.02
65122/2020;1020.2020/0011119-9;07/08/2023;GTEC;2024.07.02
65122/2020;1020.2020/0011119-9;17/04/2023;GTEC;2024.07.02
65676/2020;1020.2020/0012441-0;21/06/2022;GTEC;2024.07.02
66549/2020;1020.2020/0011322-1;07/12/2022;GTEC;2024.07.02
66549/2020;1020.2020/0011322-1;13/02/2023;GTEC;2024.07.02
6684/2021;1020.2021/0002972-9;02/06/2023;GTEC;2024.07.02
6684/2021;1020.2021/0002972-9;04/08/2023;GTEC;2024.07.02
6684/2021;1020.2021/0002972-9;30/01/2023;GTEC;2024.07.02
67314/2020;1020.2020/0011581-0;07/07/2022;GTEC;2024.07.02
6831/2022;1020.2022/0003010-9;24/11/2023;GTEC;2024.07.02
694/2022;1020.2022/0000693-3;02/04/2024;GTEC;2024.07.02
69876/2020;1020.2020/0012486-0;26/05/2022;GTEC;2024.07.02
70792/2020;1020.2020/0013455-5;12/05/2023;GTEC;2024.07.02
70792/2020;1020.2020/0013455-5;21/12/2022;GTEC;2024.07.02
7211/2021;1020.2021/0013030-6;14/07/2023;GTEC;2024.07.02
7211/2021;1020.2021/0013030-6;19/01/2024;GTEC;2024.07.02
7211/2021;1020.2021/0013030-6;21/06/2023;GTEC;2024.07.02
7211/2021;1020.2021/0013030-6;28/04/2023;GTEC;2024.07.02
74018/2020;1020.2020/0013243-9;26/07/2022;GTEC;2024.07.02
74135/2020;1020.2020/0013342-7;02/09/2022;GTEC;2024.07.02
74602/2020;1020.2020/0013377-0;05/09/2022;GTEC;2024.07.02
74602/2020;1020.2020/0013377-0;26/06/2023;GTEC;2024.07.02
74608/2020;1020.2020/0014620-0;01/03/2023;GTEC;2024.07.02
74608/2020;1020.2020/0014620-0;05/09/2022;GTEC;2024.07.02
7489/2024;1020.2024/0006825-8;29/04/2024;GTEC;2024.07.02
75260/2020;1020.2020/0013445-8;03/08/2023;GTEC;2024.07.02
