id;np;cod_valid;template;text_button;link
60ca116ed8d6040009f5adb3;3917-21-SP-DEM;hokrdvlk;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60ca116ed8d6040009f5adb3?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3917-21-SP-DEM/hokrdvlk&title=Alvará&devolverDados=false
60ca443a97ef9a000991acff;3935-21-SP-DEM;0oq6vgj4;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60ca443a97ef9a000991acff?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3935-21-SP-DEM/0oq6vgj4&title=Alvará&devolverDados=false
60ca5cfed0c09c00099b8a4c;3941-21-SP-DEM;hnk0v9b5;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60ca5cfed0c09c00099b8a4c?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3941-21-SP-DEM/hnk0v9b5&title=Alvará&devolverDados=false
60ca69f18fe7f30008f52c54;3943-21-SP-DEM;3shr5mdc;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60ca69f18fe7f30008f52c54?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3943-21-SP-DEM/3shr5mdc&title=Alvará&devolverDados=false
60cba41358359a000711f330;3967-21-SP-DEM;sleavxey;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60cba41358359a000711f330?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3967-21-SP-DEM/sleavxey&title=Alvará&devolverDados=false
60cbb35669ab790009712577;3972-21-SP-DEM;yf6i5ow5;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60cbb35669ab790009712577?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3972-21-SP-DEM/yf6i5ow5&title=Alvará&devolverDados=false
60e5dac749dc5f00085ba90f;4448-21-SP-DEM;1jfrekjp;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60e5dac749dc5f00085ba90f?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/4448-21-SP-DEM/1jfrekjp&title=Alvará&devolverDados=false
60e5e331695fb3000894ed4a;4449-21-SP-DEM;42y1fgwc;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60e5e331695fb3000894ed4a?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/4449-21-SP-DEM/42y1fgwc&title=Alvará&devolverDados=false
60fb23b58eb08c00087deb08;4918-21-SP-ALV;hzf47iup;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60fb23b58eb08c00087deb08?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/4918-21-SP-ALV/hzf47iup&title=Alvará&devolverDados=false
6113f5d9be3db50009c7949a;5435-21-SP-ALV;8y2vezz6;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6113f5d9be3db50009c7949a?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/5435-21-SP-ALV/8y2vezz6&title=Alvará&devolverDados=false
612d51378f763f000a04a4ff;6125-21-SP-ALV;957k9a5q;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/612d51378f763f000a04a4ff?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/6125-21-SP-ALV/957k9a5q&title=Alvará&devolverDados=false
61390ae3c9697300095a0e5d;6371-21-SP-ALV;6oaceh33;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/61390ae3c9697300095a0e5d?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/6371-21-SP-ALV/6oaceh33&title=Alvará&devolverDados=false
613b7257533e41000781730b;6447-21-SP-ALV;umh5461h;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/613b7257533e41000781730b?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/6447-21-SP-ALV/umh5461h&title=Alvará&devolverDados=false
6160ae47c40dfc0008a11580;7261-21-SP-ALV;7z6nqk51;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6160ae47c40dfc0008a11580?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/7261-21-SP-ALV/7z6nqk51&title=Alvará&devolverDados=false
62015c92dd4bc70009ba1638;10674-22-SP-ALV;61d4c58u;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/62015c92dd4bc70009ba1638?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/10674-22-SP-ALV/61d4c58u&title=Alvará&devolverDados=false
620acd9d3c44390009c77892;10918-22-SP-ALV;7dqm5xlf;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/620acd9d3c44390009c77892?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/10918-22-SP-ALV/7dqm5xlf&title=Alvará&devolverDados=false
620c074bd342320009cbe093;10949-22-SP-AUT;g63p1gr4;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/620c074bd342320009cbe093?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/10949-22-SP-AUT/g63p1gr4&title=Alvará de Autorização&devolverDados=false
6227c249dac310000966b457;11542-22-SP-ALV;cyofnw9g;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6227c249dac310000966b457?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/11542-22-SP-ALV/cyofnw9g&title=Alvará&devolverDados=false
62559c95757f6600092ef71e;12605-22-SP-ALV;6vh0wko3;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/62559c95757f6600092ef71e?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/12605-22-SP-ALV/6vh0wko3&title=Alvará&devolverDados=false
62699c26c222ae0009e8df8a;13029-22-SP-ALV;fex2cajn;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/62699c26c222ae0009e8df8a?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/13029-22-SP-ALV/fex2cajn&title=Alvará&devolverDados=false
627ad7b49f2fd70009704d76;13472-22-SP-ALV;a11f9x0c;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/627ad7b49f2fd70009704d76?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/13472-22-SP-ALV/a11f9x0c&title=Alvará&devolverDados=false
627edb13d903a90009af48b2;13612-22-SP-ALV;0p1n0izi;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/627edb13d903a90009af48b2?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/13612-22-SP-ALV/0p1n0izi&title=Alvará&devolverDados=false
628fb6a65f70b300092ad7bd;14103-22-SP-ALV;vjfox07j;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/628fb6a65f70b300092ad7bd?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/14103-22-SP-ALV/vjfox07j&title=Alvará&devolverDados=false
629e3128c64d3700093d3d01;14483-22-SP-ALV;8nha1874;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/629e3128c64d3700093d3d01?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/14483-22-SP-ALV/8nha1874&title=Alvará&devolverDados=false
629f8b89f4517b0009600912;14541-22-SP-ALV;gbvfi9rt;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/629f8b89f4517b0009600912?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/14541-22-SP-ALV/gbvfi9rt&title=Alvará&devolverDados=false
62e2e3b81181fe00062ac9f4;17137-22-SP-AUT;5l08d2nb;SaopauloSP/alvara_tapume.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/62e2e3b81181fe00062ac9f4?template=SaopauloSP/alvara_tapume.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/17137-22-SP-AUT/5l08d2nb&title=Alvará&devolverDados=false
62f2696e40f6c6000913fb98;17733-22-SP-ALV;k9v7shvu;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/62f2696e40f6c6000913fb98?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/17733-22-SP-ALV/k9v7shvu&title=Alvará&devolverDados=false
