n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
56563/2020;1020.2020/0007060-3;18/11/2022;GTEC;2024.06.03
56563/2020;1020.2020/0007060-3;24/07/2023;GTEC;2024.06.03
56599/2020;1020.2020/0007058-1;23/11/2022;GTEC;2024.06.03
56793/2022;1020.2022/0023641-6;23/01/2023;GTEC;2024.06.03
57095/2022;1020.2022/0024199-1;15/03/2023;GTEC;2024.06.03
57304/2020;1020.2020/0007705-5;16/11/2022;GTEC;2024.06.03
57636/2020;1020.2020/0009244-5;15/08/2023;GTEC;2024.06.03
57704/2021;1020.2020/0002109-2;31/01/2024;GTEC;2024.06.03
5774/2022;1020.2022/0003034-6;28/02/2023;GTEC;2024.06.03
5774/2022;1020.2022/0003034-6;31/05/2023;GTEC;2024.06.03
58010/2021;1020.2020/0002180-7;06/03/2024;GTEC;2024.06.03
58010/2021;1020.2020/0002180-7;31/01/2024;GTEC;2024.06.03
58093/2022;1020.2022/0024346-3;20/03/2023;GTEC;2024.06.03
5836/2020;1020.2020/0003300-7;07/02/2023;GTEC;2024.06.03
5836/2020;1020.2020/0003300-7;18/11/2022;GTEC;2024.06.03
58693/2020;1020.2020/0011298-5;16/01/2023;GTEC;2024.06.03
58735/2020;1020.2020/0015342-8;24/03/2023;GTEC;2024.06.03
58738/2020;1020.2020/0011291-8;22/05/2023;GTEC;2024.06.03
58738/2020;1020.2020/0011291-8;24/03/2023;GTEC;2024.06.03
58865/2020;1020.2020/0008676-3;18/04/2023;GTEC;2024.06.03
59211/2021;1020.2020/0003219-1;10/04/2024;GTEC;2024.06.03
59211/2021;1020.2020/0003219-1;22/02/2024;GTEC;2024.06.03
59305/2021;1020.2021/0019506-8;28/07/2023;GTEC;2024.06.03
60423/2020;1020.2020/0008446-9;03/01/2023;GTEC;2024.06.03
60444/2020;1020.2020/0008585-6;20/03/2023;GTEC;2024.06.03
60462/2020;1020.2021/0010283-3;13/04/2023;GTEC;2024.06.03
60551/2021;1020.2021/0019510-6;06/05/2024;GTEC;2024.06.03
60855/2021;1020.2021/0019503-3;26/05/2023;GTEC;2024.06.03
61188/2020;1020.2020/0008439-6;28/07/2023;GTEC;2024.06.03
62045/2020;1020.2020/0008740-9;19/07/2023;GTEC;2024.06.03
62045/2020;1020.2020/0008740-9;30/05/2023;GTEC;2024.06.03
62427/2020;1020.2020/0008693-3;27/02/2024;GTEC;2024.06.03
62436/2020;1020.2020/0012159-3;26/06/2023;GTEC;2024.06.03
62436/2020;1020.2020/0012159-3;28/08/2023;GTEC;2024.06.03
62842/2021;1020.2020/0003411-9;22/02/2024;GTEC;2024.06.03
63016/2021;1020.2020/0002125-4;28/02/2024;GTEC;2024.06.03
64864/2020;1020.2020/0011869-0;23/08/2023;GTEC;2024.06.03
64864/2020;1020.2020/0011869-0;29/06/2023;GTEC;2024.06.03
6492/2022;1020.2020/0013339-7;01/03/2024;GTEC;2024.06.03
65660/2020;1020.2020/0011144-0;22/05/2024;GTEC;2024.06.03
65922/2020;1020.2020/0012283-2;22/11/2023;GTEC;2024.06.03
65922/2020;1020.2020/0012283-2;26/02/2024;GTEC;2024.06.03
65930/2020;1020.2020/0011147-4;29/06/2023;GTEC;2024.06.03
66330/2020;1020.2020/0012121-6;20/03/2023;GTEC;2024.06.03
66330/2020;1020.2020/0012121-6;21/07/2023;GTEC;2024.06.03
66782/2020;1020.2020/0013637-0;14/11/2023;GTEC;2024.06.03
67585/2020;1020.2020/0011643-3;02/10/2023;GTEC;2024.06.03
67585/2020;1020.2020/0011643-3;19/07/2023;GTEC;2024.06.03
67585/2020;1020.2020/0011643-3;27/04/2023;GTEC;2024.06.03
6874/2023;1020.2023/0003485-8;06/03/2024;GTEC;2024.06.03
6874/2023;1020.2023/0003485-8;08/05/2024;GTEC;2024.06.03
6874/2023;1020.2023/0003485-8;17/01/2024;GTEC;2024.06.03
6951/2022;1020.2020/0000658-1;27/01/2023;GTEC;2024.06.03
69572/2020;1020.2020/0012120-8;11/09/2023;GTEC;2024.06.03
69572/2020;1020.2020/0012120-8;31/07/2023;GTEC;2024.06.03
69593/2020;1020.2020/0012624-2;17/07/2023;GTEC;2024.06.03
69593/2020;1020.2020/0012624-2;18/05/2023;GTEC;2024.06.03
69593/2020;1020.2020/0012624-2;24/01/2023;GTEC;2024.06.03
69593/2020;1020.2020/0012624-2;24/08/2023;GTEC;2024.06.03
6996/2022;1020.2022/0002085-5;05/10/2023;GTEC;2024.06.03
6996/2022;1020.2022/0002085-5;11/05/2023;GTEC;2024.06.03
6996/2022;1020.2022/0002085-5;23/11/2023;GTEC;2024.06.03
6996/2022;1020.2022/0002085-5;30/08/2023;GTEC;2024.06.03
70297/2020;1020.2020/0012629-3;03/05/2023;GTEC;2024.06.03
7052/2022;1020.2022/0005166-1;08/12/2022;GTEC;2024.06.03
70812/2020;1020.2020/0012480-0;16/02/2024;GTEC;2024.06.03
71070/2020;1020.2021/0001019-0;25/04/2024;GTEC;2024.06.03
71209/2020;1020.2020/0012619-6;02/01/2023;GTEC;2024.06.03
71209/2020;1020.2020/0012619-6;14/02/2023;GTEC;2024.06.03
71209/2020;1020.2020/0012619-6;26/07/2023;GTEC;2024.06.03
71355/2020;1020.2020/0012614-5;12/06/2023;GTEC;2024.06.03
71355/2020;1020.2020/0012614-5;17/04/2023;GTEC;2024.06.03
71355/2020;1020.2020/0012614-5;21/08/2023;GTEC;2024.06.03
71381/2020;1020.2020/0012620-0;02/10/2023;GTEC;2024.06.03
71600/2020;1020.2021/0002928-1;03/05/2024;GTEC;2024.06.03
72866/2020;1020.2020/0013226-9;19/06/2023;GTEC;2024.06.03
73047/2020;1020.2020/0012899-7;28/03/2024;GTEC;2024.06.03
73481/2020;1020.2020/0013231-5;28/04/2023;GTEC;2024.06.03
73999/2020;1020.2021/0012313-0;06/03/2023;GTEC;2024.06.03
73999/2020;1020.2021/0012313-0;17/07/2023;GTEC;2024.06.03
73999/2020;1020.2021/0012313-0;24/05/2023;GTEC;2024.06.03
741/2022;1020.2020/0002179-3;10/04/2024;GTEC;2024.06.03
741/2022;1020.2020/0002179-3;28/02/2024;GTEC;2024.06.03
76019/2020;1020.2020/0016045-9;11/05/2023;GTEC;2024.06.03
76297/2020;1020.2020/0014144-6;16/02/2024;GTEC;2024.06.03
76297/2020;1020.2020/0014144-6;25/03/2024;GTEC;2024.06.03
76297/2020;1020.2020/0014144-6;27/05/2024;GTEC;2024.06.03
76447/2020;1020.2020/0013513-6;02/10/2023;GTEC;2024.06.03
76447/2020;1020.2020/0013513-6;11/09/2023;GTEC;2024.06.03
76808/2020;1020.2020/0014044-0;21/08/2023;GTEC;2024.06.03
76808/2020;1020.2020/0014044-0;26/07/2023;GTEC;2024.06.03
76808/2020;1020.2020/0014044-0;27/03/2023;GTEC;2024.06.03
78694/2020;1020.2020/0015103-4;11/08/2023;GTEC;2024.06.03
79251/2020;1020.2020/0014656-1;03/05/2023;GTEC;2024.06.03
79251/2020;1020.2020/0014656-1;04/08/2023;GTEC;2024.06.03
79756/2020;1020.2020/0015102-6;15/02/2024;GTEC;2024.06.03
79756/2020;1020.2020/0015102-6;17/04/2024;GTEC;2024.06.03
80017/2020;1020.2020/0014064-4;26/04/2023;GTEC;2024.06.03
80030/2020;1020.2020/0014199-3;30/06/2023;GTEC;2024.06.03
8036/2021;1020.2021/0001926-0;02/05/2023;GTEC;2024.06.03
8036/2021;1020.2021/0001926-0;12/01/2023;GTEC;2024.06.03
8197/2021;1020.2021/0001857-3;16/05/2024;GTEC;2024.06.03
82141/2020;1020.2021/0000750-4;23/02/2023;GTEC;2024.06.03
82951/2020;1020.2020/0015136-0;01/09/2023;GTEC;2024.06.03
8297/2022;1020.2022/0002651-9;31/10/2023;GTEC;2024.06.03
83000/2020;1020.2021/0006565-2;09/02/2024;GTEC;2024.06.03
83313/2020;1020.2020/0015343-6;08/02/2023;GTEC;2024.06.03
83313/2020;1020.2020/0015343-6;13/03/2023;GTEC;2024.06.03
83313/2020;1020.2020/0015343-6;18/04/2023;GTEC;2024.06.03
8410/2023;1020.2023/0004470-5;08/05/2024;GTEC;2024.06.03
8410/2023;1020.2023/0004470-5;18/03/2024;GTEC;2024.06.03
84571/2020;1020.2021/0000568-4;15/02/2024;GTEC;2024.06.03
84571/2020;1020.2021/0000568-4;15/05/2024;GTEC;2024.06.03
84574/2020;1020.2021/0000257-0;24/04/2024;GTEC;2024.06.03
84579/2020;1020.2021/0000256-1;03/05/2024;GTEC;2024.06.03
84834/2020;1020.2021/0001571-0;14/07/2023;GTEC;2024.06.03
84834/2020;1020.2021/0001571-0;24/04/2023;GTEC;2024.06.03
8563/2020;1020.2020/0006185-0;27/10/2022;GTEC;2024.06.03
8563/2020;1020.2020/0006185-0;28/11/2022;GTEC;2024.06.03
8563/2020;1020.2020/0006185-0;30/06/2023;GTEC;2024.06.03
85744/2020;1020.2020/0015799-7;13/02/2023;GTEC;2024.06.03
85794/2020;1020.2021/0001570-1;08/12/2023;GTEC;2024.06.03
85794/2020;1020.2021/0001570-1;18/01/2024;GTEC;2024.06.03
86198/2020;1020.2021/0001297-4;27/07/2023;GTEC;2024.06.03
87029/2020;1020.2021/0000260-0;16/05/2024;GTEC;2024.06.03
9200/2022;1020.2020/0004800-4;01/03/2024;GTEC;2024.06.03
9200/2022;1020.2020/0004800-4;22/04/2024;GTEC;2024.06.03
9683/2023;1020.2021/0010923-4;30/08/2023;GTEC;2024.06.03
9692/2023;1020.2021/0016943-1;04/04/2024;GTEC;2024.06.03
10122/2022;1020.2021/0007347-7;14/04/2023;GTEC;2024.06.03
10155/2021;1020.2021/0002301-1;15/06/2023;GTEC;2024.06.03
10174/2021;1020.2021/0002298-8;25/04/2022;GTEC;2024.06.03
10229/2020;1020.2020/0000280-2;04/02/2021;GTEC;2024.06.03
10232/2020;1020.2020/0000708-1;08/01/2024;GTEC;2024.06.03
10314/2020;1020.2020/0003116-0;24/03/2021;GTEC;2024.06.03
10315/2022;1020.2022/0005863-1;18/11/2022;GTEC;2024.06.03
10323/2020;1020.2020/0005777-1;23/08/2022;GTEC;2024.06.03
10329/2022;1020.2022/0003822-3;11/08/2023;GTEC;2024.06.03
10329/2022;1020.2022/0003822-3;23/06/2023;GTEC;2024.06.03
10408/2020;1020.2021/0002297-0;18/01/2023;GTEC;2024.06.03
10836/2022;1020.2020/0006077-2;28/02/2023;GTEC;2024.06.03
11006/2023;1020.2021/0016832-0;12/03/2024;GTEC;2024.06.03
11048/2021;1020.2021/0004311-0;09/08/2023;GTEC;2024.06.03
11067/2020;6068.2020/0000021-0;22/04/2021;GTEC;2024.06.03
11118/2020;1020.2020/0001559-9;04/02/2021;GTEC;2024.06.03
1115/2022;1020.2020/0003205-1;08/03/2023;GTEC;2024.06.03
1115/2022;1020.2020/0003205-1;16/04/2024;GTEC;2024.06.03
1115/2022;1020.2020/0003205-1;22/12/2023;GTEC;2024.06.03
1120/2022;1020.2020/0014468-2;11/03/2022;GTEC;2024.06.03
1120/2022;1020.2020/0014468-2;21/01/2022;GTEC;2024.06.03
11266/2020;1020.2020/0000726-0;22/08/2022;GTEC;2024.06.03
11266/2020;1020.2020/0000726-0;30/01/2023;GTEC;2024.06.03
11363/2021;1020.2021/0011645-1;14/06/2023;GTEC;2024.06.03
11418/2021;1020.2021/0002861-7;26/04/2023;GTEC;2024.06.03
11438/2020;1020.2020/0001385-5;18/05/2021;GTEC;2024.06.03
11569/2021;1020.2020/0001330-8;18/07/2022;GTEC;2024.06.03
11569/2021;1020.2020/0001330-8;24/05/2022;GTEC;2024.06.03
11865/2022;1020.2020/0004119-0;01/03/2024;GTEC;2024.06.03
11865/2022;1020.2020/0004119-0;24/04/2023;GTEC;2024.06.03
11987/2020;1020.2020/0002206-4;15/07/2021;GTEC;2024.06.03
12017/2020;1020.2020/0003117-9;24/03/2021;GTEC;2024.06.03
12078/2021;1020.2021/0004067-6;07/05/2024;GTEC;2024.06.03
12078/2021;1020.2021/0004067-6;22/05/2023;GTEC;2024.06.03
12159/2023;1020.2020/0005577-9;20/06/2023;GTEC;2024.06.03
1219/2020;1020.2020/0002498-9;12/05/2021;GTEC;2024.06.03
12214/2021;1020.2021/0003708-0;25/10/2021;GTEC;2024.06.03
12474/2022;1020.2020/0002541-1;27/02/2024;GTEC;2024.06.03
12502/2021;1020.2021/0003709-8;22/10/2021;GTEC;2024.06.03
13254/2020;1020.2020/0001287-5;12/07/2023;GTEC;2024.06.03
13274/2022;1020.2022/0004768-0;14/04/2023;GTEC;2024.06.03
13312/2021;1020.2021/0003518-4;10/08/2023;GTEC;2024.06.03
13441/2021;1020.2021/0003414-5;02/03/2022;GTEC;2024.06.03
13573/2022;1020.2022/0004767-2;05/10/2022;GTEC;2024.06.03
13728/2020;1020.2020/0000955-6;28/06/2021;GTEC;2024.06.03
13808/2020;1020.2020/0005576-0;20/09/2022;GTEC;2024.06.03
1387/2023;1020.2020/0005571-0;22/12/2023;GTEC;2024.06.03
13952/2024;1020.2022/0004765-6;22/04/2024;GTEC;2024.06.03
14095/2021;1020.2021/0008252-2;12/12/2023;GTEC;2024.06.03
14121/2021;1020.2021/0003523-0;06/12/2023;GTEC;2024.06.03
14276/2024;1020.2020/0005004-1;10/05/2024;GTEC;2024.06.03
14672/2020;1020.2020/0004652-4;15/04/2024;GTEC;2024.06.03
14672/2020;1020.2020/0004652-4;17/01/2024;GTEC;2024.06.03
14718/2021;1020.2021/0007134-2;24/06/2022;GTEC;2024.06.03
14718/2021;1020.2021/0007134-2;26/09/2022;GTEC;2024.06.03
14741/2022;1020.2022/0004765-6;30/11/2023;GTEC;2024.06.03
15105/2022;1020.2022/0004763-0;09/11/2022;GTEC;2024.06.03
1518/2022;1020.2020/0003202-7;18/04/2023;GTEC;2024.06.03
15799/2024;1020.2021/0006254-8;10/05/2024;GTEC;2024.06.03
15828/2020;1020.2020/0007663-6;07/11/2023;GTEC;2024.06.03
15855/2022;1020.2021/0002295-3;08/04/2022;GTEC;2024.06.03
15925/2021;1020.2021/0007347-7;21/07/2021;GTEC;2024.06.03
16356/2020;1020.2020/0002386-9;15/09/2021;GTEC;2024.06.03
16376/2021;1020.2021/0005241-0;24/01/2022;GTEC;2024.06.03
16376/2021;1020.2021/0005241-0;31/03/2022;GTEC;2024.06.03
16611/2021;1020.2021/0007143-1;15/03/2022;GTEC;2024.06.03
16716/2021;1020.2021/0006436-2;21/05/2024;GTEC;2024.06.03
17042/2023;1020.2020/0006076-4;21/09/2023;GTEC;2024.06.03
17042/2023;1020.2020/0006076-4;29/05/2023;GTEC;2024.06.03
17254/2021;1020.2021/0007137-7;07/02/2022;GTEC;2024.06.03
17871/2020;1020.2020/0006074-8;21/11/2022;GTEC;2024.06.03
18109/2020;1020.2020/0002000-2;28/05/2024;GTEC;2024.06.03
18223/2021;1020.2021/0008253-0;30/05/2022;GTEC;2024.06.03
18224/2021;1020.2021/0007139-3;05/12/2023;GTEC;2024.06.03
18231/2021;1020.2021/0007138-5;06/12/2023;GTEC;2024.06.03
18358/2020;1020.2020/0001984-5;10/03/2021;GTEC;2024.06.03
18676/2023;1020.2020/0007583-4;10/07/2023;GTEC;2024.06.03
18858/2022;1020.2020/0004345-2;19/04/2023;GTEC;2024.06.03
19084/2020;1020.2020/0004346-0;06/07/2022;GTEC;2024.06.03
19084/2020;1020.2020/0004346-0;19/04/2022;GTEC;2024.06.03
19151/2020;1020.2020/0001533-5;16/03/2021;GTEC;2024.06.03
19193/2020;1020.2020/0003380-5;10/11/2023;GTEC;2024.06.03
19286/2020;1020.2020/0002247-1;22/01/2021;GTEC;2024.06.03
19405/2020;1020.2020/0000990-4;04/06/2021;GTEC;2024.06.03
19599/2021;1020.2021/0005238-0;02/06/2023;GTEC;2024.06.03
19599/2021;1020.2021/0005238-0;13/03/2023;GTEC;2024.06.03
19667/2021;1020.2021/0006252-1;15/05/2023;GTEC;2024.06.03
20094/2020;1020.2020/0000358-2;26/05/2021;GTEC;2024.06.03
20267/2020;1020.2020/0005577-9;23/08/2022;GTEC;2024.06.03
20416/2022;1020.2022/0008181-1;09/10/2023;GTEC;2024.06.03
20416/2022;1020.2022/0008181-1;26/06/2023;GTEC;2024.06.03
20527/2020;1020.2020/0004649-4;28/07/2022;GTEC;2024.06.03
2099/2021;1020.2021/0000903-5;05/01/2022;GTEC;2024.06.03
21137/2021;1020.2021/0007142-3;25/07/2023;GTEC;2024.06.03
21258/2020;1020.2020/0003490-9;11/06/2021;GTEC;2024.06.03
21362/2022;1020.2021/0002365-8;06/03/2023;GTEC;2024.06.03
21500/2023;1020.2021/0016011-6;05/09/2023;GTEC;2024.06.03
22006/2021;1020.2021/0006254-8;21/07/2023;GTEC;2024.06.03
22316/2020;1020.2020/0005480-2;11/03/2021;GTEC;2024.06.03
22413/2020;1020.2020/0013966-2;03/02/2023;GTEC;2024.06.03
22413/2020;1020.2020/0013966-2;07/11/2022;GTEC;2024.06.03
22413/2020;1020.2020/0013966-2;26/08/2022;GTEC;2024.06.03
22414/2020;1020.2020/0000501-1;07/07/2022;GTEC;2024.06.03
22414/2020;1020.2020/0000501-1;28/03/2022;GTEC;2024.06.03
22489/2020;1020.2020/0003119-5;25/03/2021;GTEC;2024.06.03
23203/2021;1020.2021/0006750-7;27/02/2024;GTEC;2024.06.03
23267/2020;1020.2020/0003123-3;22/03/2021;GTEC;2024.06.03
23401/2022;1020.2022/0009752-1;27/02/2024;GTEC;2024.06.03
23416/2020;1020.2020/0002573-0;29/04/2021;GTEC;2024.06.03
23459/2021;1020.2020/0001619-6;11/04/2022;GTEC;2024.06.03
2356/2020;6068.2020/0000004-0;10/02/2021;GTEC;2024.06.03
23570/2021;1020.2020/0001965-9;22/10/2021;GTEC;2024.06.03
23654/2020;1020.2020/0001034-1;07/03/2022;GTEC;2024.06.03
23754/2020;1020.2020/0000728-6;14/02/2023;GTEC;2024.06.03
23772/2020;1020.2020/0011577-1;01/09/2022;GTEC;2024.06.03
24066/2020;1020.2020/0004658-3;28/07/2022;GTEC;2024.06.03
24103/2020;1020.2020/0001326-0;04/02/2021;GTEC;2024.06.03
24249/2022;1020.2022/0009960-5;28/07/2023;GTEC;2024.06.03
24506/2021;1020.2020/0001890-3;27/10/2021;GTEC;2024.06.03
24606/2021;1020.2021/0006756-6;10/01/2024;GTEC;2024.06.03
24849/2021;1020.2021/0007851-7;23/05/2023;GTEC;2024.06.03
24908/2020;1020.2020/0001926-8;16/03/2021;GTEC;2024.06.03
25032/2020;1020.2020/0001327-8;03/02/2021;GTEC;2024.06.03
25077/2020;1020.2020/0001328-6;03/02/2021;GTEC;2024.06.03
25138/2020;1020.2020/0000963-7;20/05/2021;GTEC;2024.06.03
25307/2020;1020.2020/0001442-8;10/07/2023;GTEC;2024.06.03
25307/2020;1020.2020/0001442-8;16/02/2024;GTEC;2024.06.03
25907/2021;1020.2020/0000671-9;02/06/2022;GTEC;2024.06.03
25964/2021;1020.2020/0001532-7;09/09/2022;GTEC;2024.06.03
25964/2021;1020.2020/0001532-7;18/09/2023;GTEC;2024.06.03
25964/2021;1020.2020/0001532-7;21/06/2023;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;04/03/2024;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;09/08/2022;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;11/11/2022;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;12/04/2024;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;19/04/2024;GTEC;2024.06.03
26111/2021;1020.2020/0001650-1;20/06/2022;GTEC;2024.06.03
26237/2022;1020.2020/0001034-1;07/03/2023;GTEC;2024.06.03
26383/2020;1020.2020/0003205-1;02/06/2021;GTEC;2024.06.03
26383/2020;1020.2020/0003205-1;31/08/2021;GTEC;2024.06.03
26427/2022;1020.2020/0004653-2;24/05/2023;GTEC;2024.06.03
26448/2021;1020.2021/0007293-4;25/07/2023;GTEC;2024.06.03
26643/2022;1020.2020/0004450-5;05/06/2023;GTEC;2024.06.03
26656/2021;1020.2020/0000670-0;24/05/2022;GTEC;2024.06.03
26721/2022;1020.2022/0009424-7;13/12/2023;GTEC;2024.06.03
26791/2021;1020.2020/0001617-0;09/12/2021;GTEC;2024.06.03
26791/2021;1020.2020/0001617-0;21/03/2022;GTEC;2024.06.03
26791/2021;1020.2020/0001617-0;28/10/2021;GTEC;2024.06.03
26928/2022;1020.2021/0016016-7;05/09/2022;GTEC;2024.06.03
27105/2021;1020.2020/0001648-0;10/09/2021;GTEC;2024.06.03
27105/2021;1020.2020/0001648-0;18/10/2021;GTEC;2024.06.03
27105/2021;1020.2020/0001648-0;19/01/2022;GTEC;2024.06.03
27109/2020;1020.2020/0005705-4;08/12/2023;GTEC;2024.06.03
27335/2022;1020.2022/0009763-7;11/12/2023;GTEC;2024.06.03
28109/2020;1020.2020/0001032-5;24/05/2021;GTEC;2024.06.03
28429/2020;1020.2020/0002541-1;08/10/2021;GTEC;2024.06.03
28745/2020;1020.2020/0001220-4;10/02/2021;GTEC;2024.06.03
28837/2020;1020.2020/0003024-5;05/01/2021;GTEC;2024.06.03
28850/2021;1020.2021/0009520-9;20/06/2022;GTEC;2024.06.03
28989/2020;1020.2020/0001214-0;08/03/2021;GTEC;2024.06.03
29084/2021;1020.2020/0002247-1;27/04/2022;GTEC;2024.06.03
29229/2023;1020.2022/0004768-0;09/11/2023;GTEC;2024.06.03
29229/2023;1020.2022/0004768-0;12/12/2023;GTEC;2024.06.03
29612/2020;1020.2020/0001551-3;03/03/2021;GTEC;2024.06.03
3004/2021;1020.2021/0000891-8;03/11/2021;GTEC;2024.06.03
30300/2021;1020.2021/0010003-2;05/01/2023;GTEC;2024.06.03
30300/2021;1020.2021/0010003-2;06/02/2023;GTEC;2024.06.03
30366/2020;1020.2020/0008411-6;28/05/2024;GTEC;2024.06.03
30403/2021;1020.2021/0008975-6;09/06/2022;GTEC;2024.06.03
30569/2022;1020.2022/0000181-8;05/07/2022;GTEC;2024.06.03
30926/2021;1020.2021/0011861-6;23/11/2023;GTEC;2024.06.03
30986/2020;1020.2020/0001548-3;06/05/2022;GTEC;2024.06.03
31022/2022;1020.2020/0006983-4;05/09/2022;GTEC;2024.06.03
31022/2022;1020.2020/0006983-4;17/11/2022;GTEC;2024.06.03
31022/2022;1020.2020/0006983-4;27/06/2023;GTEC;2024.06.03
31022/2022;1020.2020/0006983-4;28/09/2022;GTEC;2024.06.03
31023/2022;1020.2020/0006984-2;05/09/2022;GTEC;2024.06.03
31094/2020;1020.2020/0003209-4;08/06/2021;GTEC;2024.06.03
312/2020;1020.2020/0001384-7;05/02/2021;GTEC;2024.06.03
312/2020;1020.2020/0001384-7;15/06/2021;GTEC;2024.06.03
31332/2020;1020.2020/0004653-2;08/02/2022;GTEC;2024.06.03
31369/2021;1020.2020/0002573-0;20/06/2022;GTEC;2024.06.03
3138/2022;1020.2022/0001245-3;23/04/2024;GTEC;2024.06.03
31457/2021;1020.2021/0009610-8;31/01/2022;GTEC;2024.06.03
31622/2020;1020.2020/0001309-0;18/08/2022;GTEC;2024.06.03
31622/2020;1020.2020/0001309-0;20/05/2022;GTEC;2024.06.03
31622/2020;1020.2020/0001309-0;31/01/2023;GTEC;2024.06.03
31628/2021;1020.2021/0009438-5;14/12/2021;GTEC;2024.06.03
31683/2021;1020.2021/0009439-3;31/01/2022;GTEC;2024.06.03
31768/2020;1020.2020/0004113-1;04/02/2021;GTEC;2024.06.03
31768/2020;1020.2020/0004113-1;30/09/2021;GTEC;2024.06.03
31942/2021;1020.2020/0002503-9;25/05/2022;GTEC;2024.06.03
32107/2020;1020.2020/0005477-2;14/09/2022;GTEC;2024.06.03
32107/2020;1020.2020/0005477-2;30/11/2022;GTEC;2024.06.03
32256/2021;1020.2020/0001581-5;26/08/2021;GTEC;2024.06.03
3262/2024;1020.2024/0003443-4;21/05/2024;GTEC;2024.06.03
32777/2020;1020.2020/0003488-7;09/06/2021;GTEC;2024.06.03
32782/2020;1020.2020/0003487-9;11/06/2021;GTEC;2024.06.03
33000/2021;6068.2020/0000005-8;31/05/2022;GTEC;2024.06.03
3308/2022;1020.2020/0000637-9;09/01/2024;GTEC;2024.06.03
3342/2020;1020.2020/0000070-2;10/05/2021;GTEC;2024.06.03
3342/2020;1020.2020/0000070-2;11/01/2021;GTEC;2024.06.03
33521/2020;1020.2020/0004342-8;08/11/2021;GTEC;2024.06.03
33621/2022;1020.2020/0006266-0;28/06/2023;GTEC;2024.06.03
33702/2020;1020.2020/0004655-9;19/04/2022;GTEC;2024.06.03
33702/2020;1020.2020/0004655-9;20/03/2023;GTEC;2024.06.03
33982/2020;1020.2020/0003494-1;15/10/2021;GTEC;2024.06.03
34098/2021;1020.2020/0000959-9;04/11/2022;GTEC;2024.06.03
34293/2021;1020.2020/0003117-9;17/08/2022;GTEC;2024.06.03
34293/2021;1020.2020/0003117-9;21/06/2022;GTEC;2024.06.03
34293/2021;1020.2020/0003117-9;28/06/2023;GTEC;2024.06.03
34772/2021;1020.2021/0016016-7;19/01/2022;GTEC;2024.06.03
34938/2021;1020.2020/0001551-3;03/01/2023;GTEC;2024.06.03
34938/2021;1020.2020/0001551-3;22/09/2022;GTEC;2024.06.03
35582/2021;1020.2021/0011636-2;26/02/2024;GTEC;2024.06.03
35592/2021;1020.2021/0010968-4;18/09/2023;GTEC;2024.06.03
35592/2021;1020.2021/0010968-4;26/07/2023;GTEC;2024.06.03
3575/2022;1020.2022/0001239-9;17/04/2024;GTEC;2024.06.03
3577/2021;1020.2021/0000898-5;06/03/2024;GTEC;2024.06.03
35979/2020;1020.2020/0003020-2;19/03/2021;GTEC;2024.06.03
3598/2023;1020.2020/0005258-3;05/04/2024;GTEC;2024.06.03
3598/2023;1020.2020/0005258-3;05/12/2023;GTEC;2024.06.03
3598/2023;1020.2020/0005258-3;22/02/2024;GTEC;2024.06.03
36072/2021;1020.2021/0017670-5;24/05/2023;GTEC;2024.06.03
36118/2021;1020.2021/0011640-0;11/10/2022;GTEC;2024.06.03
36118/2021;1020.2021/0011640-0;19/12/2022;GTEC;2024.06.03
36332/2021;1020.2021/0011638-9;03/10/2022;GTEC;2024.06.03
36360/2020;1020.2020/0004654-0;13/06/2022;GTEC;2024.06.03
36360/2020;1020.2020/0004654-0;18/04/2022;GTEC;2024.06.03
36559/2020;1020.2020/0006076-4;03/01/2023;GTEC;2024.06.03
3657/2021;1020.2021/0005223-2;17/04/2024;GTEC;2024.06.03
3657/2021;1020.2021/0005223-2;29/11/2023;GTEC;2024.06.03
36590/2021;1020.2020/0002502-0;05/10/2021;GTEC;2024.06.03
36590/2021;1020.2020/0002502-0;07/04/2022;GTEC;2024.06.03
36590/2021;1020.2020/0002502-0;09/12/2021;GTEC;2024.06.03
36719/2020;1020.2020/0002542-0;20/01/2021;GTEC;2024.06.03
3685/2020;1020.2020/0011077-0;13/05/2024;GTEC;2024.06.03
36859/2021;1020.2020/0003024-5;19/09/2022;GTEC;2024.06.03
36859/2021;1020.2020/0003024-5;25/07/2022;GTEC;2024.06.03
37176/2020;1020.2020/0006985-0;04/09/2023;GTEC;2024.06.03
37266/2022;1020.2020/0009033-7;03/07/2023;GTEC;2024.06.03
37266/2022;1020.2020/0009033-7;03/10/2022;GTEC;2024.06.03
37449/2020;1020.2020/0003124-1;06/06/2022;GTEC;2024.06.03
37449/2020;1020.2020/0003124-1;15/08/2022;GTEC;2024.06.03
37449/2020;1020.2020/0003124-1;23/03/2022;GTEC;2024.06.03
37746/2020;1020.2020/0002383-4;29/04/2021;GTEC;2024.06.03
37766/2020;1020.2020/0004767-9;23/03/2021;GTEC;2024.06.03
37941/2021;1020.2021/0011766-0;05/02/2024;GTEC;2024.06.03
