n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
38998/2020;1020.2020/0001975-6;Despacho de Deferimento Comum;18/03/2022;GTEC;2024.08.02
39004/2021;1020.2021/0012283-4;Despacho de Indeferimento Comum;24/05/2024;GTEC;2024.08.02
39026/2020;1020.2020/0006804-8;Despacho de Indeferimento Comum;18/05/2023;GTEC;2024.08.02
39064/2021;1020.2021/0013851-0;Despacho de Indeferimento Comum;21/10/2022;GTEC;2024.08.02
39081/2021;1020.2021/0012244-3;Despacho de Indeferimento Comum;28/07/2023;GTEC;2024.08.02
39133/2020;1020.2020/0001997-7;Despacho de Indeferimento Comum;27/01/2023;GTEC;2024.08.02
39144/2021;1020.2021/0011880-2;Despacho de Indeferimento Comum;01/12/2022;GTEC;2024.08.02
39171/2021;1020.2021/0013344-5;Despacho de Indeferimento Comum;04/03/2024;GTEC;2024.08.02
39179/2020;1020.2020/0002445-8;Despacho de Indeferimento Comum;18/07/2022;GTEC;2024.08.02
39230/2020;1020.2020/0002497-0;Despacho de Deferimento Comum;22/06/2021;GTEC;2024.08.02
39263/2020;1020.2020/0004261-8;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.08.02
39279/2020;1020.2020/0003689-8;Despacho de Deferimento Comum;13/09/2022;GTEC;2024.08.02
39285/2021;1020.2021/0012247-8;Despacho de Indeferimento Comum;08/11/2023;GTEC;2024.08.02
39319/2021;1020.2021/0012571-0;Despacho de Deferimento Comum;14/03/2023;GTEC;2024.08.02
39334/2021;1020.2021/0012189-7;Despacho de Deferimento Comum;25/09/2023;GTEC;2024.08.02
39410/2020;1020.2020/0002500-4;Despacho de Deferimento Comum;18/10/2022;GTEC;2024.08.02
39422/2020;1020.2020/0002724-4;Despacho de Indeferimento Comum;12/05/2021;GTEC;2024.08.02
39465/2021;1020.2021/0012646-5;Despacho de Indeferimento Comum;05/04/2022;GTEC;2024.08.02
39540/2020;1020.2020/0002653-1;Despacho de Indeferimento Comum;12/08/2021;GTEC;2024.08.02
39707/2020;1020.2020/0002721-0;Despacho de Indeferimento Comum;15/05/2023;GTEC;2024.08.02
39736/2020;1020.2020/0001960-8;Despacho de Indeferimento Comum;15/06/2022;GTEC;2024.08.02
39776/2020;1020.2020/0001963-2;Despacho de Indeferimento Comum;07/10/2021;GTEC;2024.08.02
39848/2020;1020.2020/0001964-0;Despacho de Indeferimento Comum;12/08/2021;GTEC;2024.08.02
39854/2020;1020.2020/0004991-4;Despacho de Deferimento Comum;15/06/2023;GTEC;2024.08.02
39905/2020;1020.2020/0002761-9;Despacho de Indeferimento Comum;14/04/2022;GTEC;2024.08.02
39945/2020;1020.2020/0002664-7;Despacho de Indeferimento Comum;03/04/2023;GTEC;2024.08.02
39956/2021;1020.2021/0012969-3;Despacho de Indeferimento Comum;22/08/2023;GTEC;2024.08.02
39980/2020;1020.2020/0002722-8;Despacho de Indeferimento Comum;05/07/2021;GTEC;2024.08.02
40068/2020;1020.2020/0011078-8;Despacho de Indeferimento Comum;17/03/2022;GTEC;2024.08.02
40168/2020;1020.2020/0002711-2;Despacho de Indeferimento Comum;03/06/2021;GTEC;2024.08.02
40172/2020;1020.2020/0003665-0;Despacho de Deferimento Comum;07/10/2022;GTEC;2024.08.02
40186/2020;1020.2020/0008036-6;Despacho de Deferimento Comum;03/05/2024;GTEC;2024.08.02
40192/2020;1020.2020/0005389-0;Despacho de Deferimento Comum;25/05/2023;GTEC;2024.08.02
40203/2020;1020.2020/0002765-1;Despacho de Indeferimento Comum;01/09/2022;GTEC;2024.08.02
40207/2020;1020.2020/0003767-3;Despacho de Indeferimento Comum;18/12/2023;GTEC;2024.08.02
40212/2020;1020.2020/0002714-7;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.08.02
40295/2020;1020.2020/0002717-1;Despacho de Indeferimento Comum;29/07/2021;GTEC;2024.08.02
40301/2020;1020.2020/0002535-7;Despacho de Indeferimento Comum;17/12/2021;GTEC;2024.08.02
40313/2020;1020.2020/0005571-0;Despacho de Indeferimento Comum;20/12/2022;GTEC;2024.08.02
40322/2020;1020.2020/0004414-9;Despacho de Indeferimento Comum;30/03/2023;GTEC;2024.08.02
40346/2020;1020.2020/0003118-7;Despacho de Indeferimento Comum;18/10/2021;GTEC;2024.08.02
40352/2022;1020.2022/0016301-0;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.08.02
40369/2020;1020.2020/0003121-7;Despacho de Indeferimento Comum;30/09/2021;GTEC;2024.08.02
40379/2020;1020.2020/0002701-5;Despacho de Indeferimento Comum;22/09/2021;GTEC;2024.08.02
40424/2020;1020.2020/0002767-8;Despacho de Indeferimento Comum;10/06/2022;GTEC;2024.08.02
40427/2021;1020.2021/0012561-2;Despacho de Deferimento Comum;21/10/2022;GTEC;2024.08.02
40457/2020;1020.2020/0005757-7;Despacho de Deferimento Comum;27/09/2022;GTEC;2024.08.02
40542/2020;1020.2020/0005573-6;Despacho de Deferimento Comum;03/10/2023;GTEC;2024.08.02
40547/2021;1020.2021/0012562-0;Despacho de Deferimento Comum;29/08/2022;GTEC;2024.08.02
40558/2020;1020.2020/0003094-6;Despacho de Indeferimento Comum;30/12/2021;GTEC;2024.08.02
40611/2020;1020.2020/0003667-7;Despacho de Indeferimento Comum;16/05/2022;GTEC;2024.08.02
40611/2021;1020.2021/0012655-4;Despacho de Indeferimento Comum;07/03/2022;GTEC;2024.08.02
40629/2020;1020.2020/0003216-7;Despacho de Indeferimento Comum;04/06/2021;GTEC;2024.08.02
40639/2020;1020.2020/0005016-5;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.08.02
40646/2020;1020.2020/0005907-3;Despacho de Deferimento Comum;27/04/2023;GTEC;2024.08.02
40648/2020;1020.2020/0006080-2;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.08.02
40662/2020;1020.2020/0006127-2;Despacho de Indeferimento Comum;17/07/2024;GTEC;2024.08.02
40685/2020;1020.2020/0003673-1;Despacho de Deferimento Comum;22/03/2023;GTEC;2024.08.02
40687/2020;1020.2020/0001992-6;Despacho de Indeferimento Comum;27/05/2021;GTEC;2024.08.02
40707/2020;1020.2020/0002700-7;Despacho de Deferimento Comum;05/08/2022;GTEC;2024.08.02
40720/2020;1020.2020/0002726-0;Despacho de Deferimento Comum;08/09/2021;GTEC;2024.08.02
40720/2021;1020.2021/0012566-3;Despacho de Indeferimento Comum;19/02/2024;GTEC;2024.08.02
40743/2021;1020.2021/0014633-4;Despacho de Indeferimento Comum;23/02/2024;GTEC;2024.08.02
40774/2020;1020.2020/0005317-2;Despacho de Indeferimento Comum;29/05/2024;GTEC;2024.08.02
40789/2020;1020.2020/0003367-8;Despacho de Indeferimento Comum;13/04/2021;GTEC;2024.08.02
40849/2020;1020.2020/0002002-9;Despacho de Indeferimento Comum;12/06/2024;GTEC;2024.08.02
40863/2021;1020.2021/0013583-9;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.08.02
40866/2020;1020.2020/0004808-0;Despacho de Indeferimento Comum;14/03/2022;GTEC;2024.08.02
40886/2020;1020.2020/0003143-8;Despacho de Indeferimento Comum;04/11/2021;GTEC;2024.08.02
40889/2020;1020.2020/0004662-1;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.08.02
4090/2023;1020.2023/0002113-6;Despacho de Indeferimento Comum;13/03/2024;GTEC;2024.08.02
40910/2020;1020.2020/0002758-9;Despacho de Indeferimento Comum;04/08/2022;GTEC;2024.08.02
41182/2020;1020.2020/0001996-9;Despacho de Indeferimento Comum;30/09/2021;GTEC;2024.08.02
41185/2020;1020.2020/0002752-0;Despacho de Indeferimento Comum;26/04/2022;GTEC;2024.08.02
41188/2022;1020.2022/0015738-9;Despacho de Indeferimento Comum;21/12/2022;GTEC;2024.08.02
41196/2020;1020.2020/0003025-3;Despacho de Indeferimento Comum;17/05/2021;GTEC;2024.08.02
41203/2021;1020.2021/0012961-8;Despacho de Deferimento Comum;21/07/2023;GTEC;2024.08.02
41245/2021;1020.2021/0012991-0;Despacho de Deferimento Comum;05/12/2023;GTEC;2024.08.02
41258/2020;1020.2020/0003631-6;Despacho de Indeferimento Comum;09/11/2022;GTEC;2024.08.02
41266/2020;1020.2020/0005758-5;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.08.02
41267/2021;1020.2021/0014585-0;Despacho de Indeferimento Comum;14/09/2023;GTEC;2024.08.02
41322/2020;1020.2020/0006310-0;Despacho de Deferimento Comum;26/03/2024;GTEC;2024.08.02
41326/2020;1020.2020/0007442-0;Despacho de Indeferimento Comum;01/02/2024;GTEC;2024.08.02
4133/2022;1020.2022/0001246-1;Despacho de Indeferimento Comum;27/05/2024;GTEC;2024.08.02
41338/2020;1020.2020/0003635-9;Despacho de Indeferimento Comum;16/02/2023;GTEC;2024.08.02
41355/2020;1020.2020/0005004-1;Despacho de Indeferimento Comum;15/02/2024;GTEC;2024.08.02
41364/2020;1020.2020/0004804-7;Despacho de Deferimento Comum;07/03/2023;GTEC;2024.08.02
41375/2020;1020.2020/0003629-4;Despacho de Deferimento Comum;08/05/2023;GTEC;2024.08.02
41387/2020;1020.2020/0003493-3;Despacho de Indeferimento Comum;19/05/2022;GTEC;2024.08.02
41405/2021;1020.2021/0014581-8;Despacho de Indeferimento Comum;23/02/2024;GTEC;2024.08.02
4145/2021;1020.2021/0003232-0;Despacho de Indeferimento Comum;04/05/2022;GTEC;2024.08.02
41486/2020;1020.2020/0002768-6;Despacho de Deferimento Comum;10/07/2024;GTEC;2024.08.02
41494/2021;1020.2021/0014053-0;Despacho de Deferimento Comum;14/06/2023;GTEC;2024.08.02
4159/2021;1020.2021/0001230-3;Despacho de Indeferimento Comum;07/12/2022;GTEC;2024.08.02
41630/2020;1020.2020/0003628-6;Despacho de Indeferimento Comum;12/05/2023;GTEC;2024.08.02
41633/2020;1020.2020/0002004-5;Despacho de Indeferimento Comum;21/04/2023;GTEC;2024.08.02
41634/2020;1020.2020/0003838-6;Despacho de Indeferimento Comum;05/08/2022;GTEC;2024.08.02
41689/2021;1020.2021/0012959-6;Despacho de Indeferimento Comum;08/12/2022;GTEC;2024.08.02
41692/2020;1020.2020/0006084-5;Despacho de Indeferimento Comum;29/04/2024;GTEC;2024.08.02
41810/2021;1020.2021/0012967-7;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.08.02
41829/2020;1020.2020/0003145-4;Despacho de Deferimento Comum;17/02/2022;GTEC;2024.08.02
41946/2020;1020.2020/0003170-5;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.08.02
41982/2020;1020.2020/0003183-7;Despacho de Indeferimento Comum;26/09/2023;GTEC;2024.08.02
4207/2020;1020.2020/0002681-7;Despacho de Indeferimento Comum;16/05/2022;GTEC;2024.08.02
42086/2020;1020.2020/0005289-3;Despacho de Indeferimento Comum;06/12/2023;GTEC;2024.08.02
42102/2020;1020.2020/0009075-2;Despacho de Deferimento Comum;26/11/2021;GTEC;2024.08.02
42117/2020;1020.2020/0003056-3;Despacho de Deferimento Comum;12/12/2023;GTEC;2024.08.02
42155/2020;1020.2020/0003361-9;Despacho de Indeferimento Comum;31/05/2021;GTEC;2024.08.02
42306/2020;1020.2020/0005915-4;Despacho de Deferimento Comum;24/08/2023;GTEC;2024.08.02
42384/2020;1020.2020/0003534-4;Despacho de Deferimento Comum;04/03/2024;GTEC;2024.08.02
42416/2020;1020.2020/0005612-0;Despacho de Indeferimento Comum;16/07/2021;GTEC;2024.08.02
42444/2020;1020.2020/0005050-5;Despacho de Deferimento Comum;21/11/2022;GTEC;2024.08.02
42444/2021;1020.2021/0014580-0;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.08.02
42477/2021;1020.2021/0016438-3;Despacho de Deferimento Comum;06/03/2024;GTEC;2024.08.02
42478/2020;1020.2020/0004260-0;Despacho de Indeferimento Comum;11/08/2022;GTEC;2024.08.02
42504/2020;1020.2020/0003845-9;Despacho de Indeferimento Comum;26/09/2023;GTEC;2024.08.02
42564/2021;1020.2021/0013882-0;Despacho de Indeferimento Comum;15/03/2022;GTEC;2024.08.02
42615/2020;1020.2020/0003055-5;Despacho de Deferimento Comum;19/02/2024;GTEC;2024.08.02
42631/2020;1020.2020/0003372-4;Despacho de Indeferimento Comum;22/03/2024;GTEC;2024.08.02
42655/2021;1020.2021/0013858-7;Despacho de Deferimento Comum;21/12/2023;GTEC;2024.08.02
42675/2020;1020.2020/0003692-8;Despacho de Indeferimento Comum;07/06/2023;GTEC;2024.08.02
42685/2020;1020.2020/0003179-9;Despacho de Deferimento Comum;09/02/2022;GTEC;2024.08.02
42722/2020;1020.2020/0004343-6;Despacho de Deferimento Comum;30/06/2022;GTEC;2024.08.02
42757/2020;1020.2020/0003058-0;Despacho de Indeferimento Comum;18/05/2023;GTEC;2024.08.02
42803/2020;1020.2020/0003369-4;Despacho de Indeferimento Comum;08/04/2021;GTEC;2024.08.02
42805/2020;1020.2020/0004456-4;Despacho de Deferimento Comum;30/05/2022;GTEC;2024.08.02
42810/2020;1020.2020/0003373-2;Despacho de Indeferimento Comum;01/08/2022;GTEC;2024.08.02
42897/2021;1020.2021/0013230-9;Despacho de Indeferimento Comum;27/05/2024;GTEC;2024.08.02
42910/2020;1020.2020/0003180-2;Despacho de Deferimento Comum;10/02/2022;GTEC;2024.08.02
42943/2020;1020.2020/0003218-3;Despacho de Indeferimento Comum;02/05/2022;GTEC;2024.08.02
42954/2021;1020.2021/0013354-2;Despacho de Deferimento Comum;14/05/2024;GTEC;2024.08.02
42994/2020;1020.2020/0003365-1;Despacho de Indeferimento Comum;27/01/2023;GTEC;2024.08.02
43008/2021;1020.2021/0013613-4;Despacho de Indeferimento Comum;21/11/2023;GTEC;2024.08.02
4308/2020;6068.2020/0000009-0;Despacho de Deferimento Comum;07/01/2022;GTEC;2024.08.02
43114/2020;1020.2020/0003364-3;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.08.02
43128/2020;1020.2020/0006824-2;Despacho de Indeferimento Comum;27/01/2023;GTEC;2024.08.02
43169/2020;1020.2020/0006075-6;Despacho de Indeferimento Comum;03/02/2023;GTEC;2024.08.02
43219/2020;1020.2020/0004544-7;Despacho de Indeferimento Comum;29/03/2023;GTEC;2024.08.02
43227/2020;1020.2020/0005709-7;Despacho de Deferimento Comum;03/11/2022;GTEC;2024.08.02
43247/2020;1020.2020/0005737-2;Despacho de Deferimento Comum;13/08/2021;GTEC;2024.08.02
43254/2020;1020.2020/0006829-3;Despacho de Deferimento Comum;18/03/2024;GTEC;2024.08.02
43264/2021;1020.2021/0013790-4;Despacho de Indeferimento Comum;12/06/2024;GTEC;2024.08.02
43304/2020;1020.2020/0004551-0;Despacho de Indeferimento Comum;18/07/2023;GTEC;2024.08.02
43305/2020;1020.2020/0008150-8;Despacho de Indeferimento Comum;25/06/2024;GTEC;2024.08.02
43325/2020;1020.2020/0003210-8;Despacho de Indeferimento Comum;30/09/2021;GTEC;2024.08.02
43329/2020;1020.2020/0003227-2;Despacho de Indeferimento Comum;13/08/2021;GTEC;2024.08.02
43356/2020;1020.2020/0003193-4;Despacho de Indeferimento Comum;27/01/2023;GTEC;2024.08.02
43372/2020;1020.2020/0003221-3;Despacho de Deferimento Comum;11/12/2023;GTEC;2024.08.02
43376/2020;1020.2020/0003197-7;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.08.02
43379/2021;1020.2021/0013867-6;Despacho de Indeferimento Comum;27/07/2023;GTEC;2024.08.02
43385/2020;1020.2020/0003836-0;Despacho de Indeferimento Comum;13/04/2021;GTEC;2024.08.02
43395/2020;1020.2020/0006186-8;Despacho de Indeferimento Comum;15/12/2022;GTEC;2024.08.02
43417/2021;1020.2021/0013905-2;Despacho de Indeferimento Comum;16/05/2023;GTEC;2024.08.02
43436/2020;1020.2020/0007578-8;Despacho de Indeferimento Comum;10/04/2023;GTEC;2024.08.02
43442/2020;1020.2020/0004552-8;Despacho de Indeferimento Comum;02/06/2023;GTEC;2024.08.02
43453/2020;1020.2020/0007459-5;Despacho de Deferimento Comum;04/12/2023;GTEC;2024.08.02
43454/2021;1020.2021/0014583-4;Despacho de Indeferimento Comum;24/04/2024;GTEC;2024.08.02
43510/2021;1020.2021/0014055-7;Despacho de Indeferimento Comum;04/08/2022;GTEC;2024.08.02
43562/2020;1020.2020/0006182-5;Despacho de Deferimento Comum;07/12/2023;GTEC;2024.08.02
43576/2020;1020.2020/0002540-3;Despacho de Indeferimento Comum;27/07/2022;GTEC;2024.08.02
43624/2021;1020.2021/0013261-9;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.08.02
43636/2020;1020.2020/0003185-3;Despacho de Indeferimento Comum;27/08/2021;GTEC;2024.08.02
43661/2020;1020.2020/0005006-8;Despacho de Indeferimento Comum;19/12/2023;GTEC;2024.08.02
43681/2022;1020.2022/0023241-0;Despacho de Indeferimento Comum;06/05/2024;GTEC;2024.08.02
43796/2020;1020.2020/0003059-8;Despacho de Indeferimento Comum;31/05/2023;GTEC;2024.08.02
43828/2020;1020.2020/0003491-7;Despacho de Indeferimento Comum;09/12/2021;GTEC;2024.08.02
43838/2020;1020.2020/0005003-3;Despacho de Deferimento Comum;13/04/2023;GTEC;2024.08.02
43868/2020;1020.2020/0004688-5;Despacho de Indeferimento Comum;11/03/2024;GTEC;2024.08.02
43903/2020;1020.2021/0003550-8;Despacho de Deferimento Comum;13/07/2023;GTEC;2024.08.02
43911/2020;1020.2020/0003821-1;Despacho de Deferimento Comum;12/05/2023;GTEC;2024.08.02
43922/2020;1020.2020/0003639-1;Despacho de Indeferimento Comum;16/02/2023;GTEC;2024.08.02
43936/2020;1020.2020/0003605-7;Despacho de Indeferimento Comum;11/04/2022;GTEC;2024.08.02
43947/2020;1020.2020/0003219-1;Despacho de Indeferimento Comum;23/11/2021;GTEC;2024.08.02
4403/2020;1020.2020/0003122-5;Despacho de Indeferimento Comum;01/07/2021;GTEC;2024.08.02
44039/2020;1020.2020/0006081-0;Despacho de Indeferimento Comum;08/02/2023;GTEC;2024.08.02
44143/2021;1020.2021/0013894-3;Despacho de Deferimento Comum;27/01/2023;GTEC;2024.08.02
44234/2020;1020.2020/0003212-4;Despacho de Deferimento Comum;17/03/2021;GTEC;2024.08.02
4424/2020;1020.2020/0001392-8;Despacho de Indeferimento Comum;28/11/2023;GTEC;2024.08.02
44242/2021;1020.2021/0019349-9;Despacho de Deferimento Comum;11/06/2024;GTEC;2024.08.02
44249/2020;1020.2020/0003199-3;Despacho de Indeferimento Comum;16/09/2021;GTEC;2024.08.02
44283/2020;1020.2020/0003393-7;Despacho de Indeferimento Comum;25/05/2023;GTEC;2024.08.02
44315/2020;1020.2020/0003211-6;Despacho de Deferimento Comum;15/06/2022;GTEC;2024.08.02
44327/2020;1020.2020/0005619-8;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.08.02
44332/2020;1020.2020/0003637-5;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.08.02
44385/2021;1020.2021/0016530-4;Despacho de Deferimento Comum;27/05/2022;GTEC;2024.08.02
44386/2020;1020.2020/0003189-6;Despacho de Deferimento Comum;03/05/2023;GTEC;2024.08.02
44405/2021;1020.2021/0014116-2;Despacho de Indeferimento Comum;29/03/2023;GTEC;2024.08.02
44419/2020;1020.2020/0003661-8;Despacho de Deferimento Comum;09/08/2021;GTEC;2024.08.02
44450/2020;1020.2020/0003224-8;Despacho de Indeferimento Comum;05/07/2024;GTEC;2024.08.02
44487/2020;1020.2020/0005594-9;Despacho de Deferimento Comum;04/07/2022;GTEC;2024.08.02
44495/2020;1020.2020/0004453-0;Despacho de Indeferimento Comum;28/05/2021;GTEC;2024.08.02
44520/2020;1020.2020/0003178-0;Despacho de Deferimento Comum;09/01/2024;GTEC;2024.08.02
44545/2020;1020.2020/0003177-2;Despacho de Deferimento Comum;09/12/2022;GTEC;2024.08.02
44562/2020;1020.2020/0003411-9;Despacho de Indeferimento Comum;22/12/2021;GTEC;2024.08.02
44577/2020;1020.2020/0005886-7;Despacho de Deferimento Comum;29/09/2022;GTEC;2024.08.02
44584/2020;1020.2020/0003198-5;Despacho de Indeferimento Comum;16/02/2023;GTEC;2024.08.02
44585/2020;1020.2020/0004449-1;Despacho de Deferimento Comum;24/10/2022;GTEC;2024.08.02
44616/2020;1020.2020/0003181-0;Despacho de Deferimento Comum;29/12/2022;GTEC;2024.08.02
44628/2020;1020.2020/0003643-0;Despacho de Indeferimento Comum;05/09/2022;GTEC;2024.08.02
44639/2020;1020.2020/0003201-9;Despacho de Indeferimento Comum;15/07/2022;GTEC;2024.08.02
44650/2020;1020.2020/0004452-1;Despacho de Deferimento Comum;05/05/2022;GTEC;2024.08.02
44654/2021;1020.2021/0014707-1;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.08.02
44669/2021;1020.2021/0016908-3;Despacho de Deferimento Comum;27/02/2024;GTEC;2024.08.02
44688/2020;1020.2020/0003684-7;Despacho de Indeferimento Comum;15/03/2022;GTEC;2024.08.02
44703/2021;1020.2021/0014102-2;Despacho de Deferimento Comum;04/12/2023;GTEC;2024.08.02
44729/2020;1020.2020/0007550-8;Despacho de Deferimento Comum;11/10/2023;GTEC;2024.08.02
44749/2020;1020.2020/0004459-9;Despacho de Indeferimento Comum;02/07/2021;GTEC;2024.08.02
44785/2020;1020.2020/0004483-1;Despacho de Deferimento Comum;13/12/2023;GTEC;2024.08.02
44786/2020;1020.2020/0005029-7;Despacho de Indeferimento Comum;28/04/2023;GTEC;2024.08.02
44837/2020;1020.2020/0005714-3;Despacho de Deferimento Comum;11/04/2023;GTEC;2024.08.02
44859/2020;1020.2020/0007056-5;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.08.02
4491/2020;1020.2020/0004444-0;Despacho de Indeferimento Comum;11/03/2024;GTEC;2024.08.02
44920/2020;1020.2020/0003423-2;Despacho de Indeferimento Comum;12/04/2022;GTEC;2024.08.02
44933/2020;1020.2020/0005651-1;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.08.02
44949/2021;1020.2021/0014112-0;Despacho de Deferimento Comum;23/04/2024;GTEC;2024.08.02
44952/2020;1020.2020/0004242-1;Despacho de Indeferimento Comum;05/08/2022;GTEC;2024.08.02
44961/2020;1020.2020/0006353-4;Despacho de Indeferimento Comum;30/03/2023;GTEC;2024.08.02
44984/2021;1020.2021/0015688-7;Despacho de Indeferimento Comum;17/11/2022;GTEC;2024.08.02
44999/2020;1020.2020/0005598-1;Despacho de Indeferimento Comum;17/02/2022;GTEC;2024.08.02
45050/2020;1020.2020/0006096-9;Despacho de Indeferimento Comum;12/07/2023;GTEC;2024.08.02
45094/2020;1020.2020/0008057-9;Despacho de Deferimento Comum;29/11/2023;GTEC;2024.08.02
45097/2020;1020.2020/0009245-3;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.08.02
45107/2020;1020.2020/0003844-0;Despacho de Indeferimento Comum;11/06/2021;GTEC;2024.08.02
45111/2020;1020.2020/0006097-7;Despacho de Deferimento Comum;31/05/2023;GTEC;2024.08.02
45220/2022;1020.2022/0018836-5;Despacho de Deferimento Comum;10/07/2024;GTEC;2024.08.02
45237/2020;1020.2020/0003817-3;Despacho de Indeferimento Comum;14/03/2022;GTEC;2024.08.02
45261/2020;1020.2020/0006079-9;Despacho de Deferimento Comum;30/05/2024;GTEC;2024.08.02
45264/2021;1020.2021/0013794-7;Despacho de Deferimento Comum;01/04/2023;GTEC;2024.08.02
45299/2021;1020.2021/0014104-9;Despacho de Deferimento Comum;30/04/2024;GTEC;2024.08.02
45306/2020;1020.2020/0006307-0;Despacho de Indeferimento Comum;28/02/2024;GTEC;2024.08.02
4531/2020;1020.2020/0000416-3;Despacho de Indeferimento Comum;13/04/2021;GTEC;2024.08.02
45346/2021;1020.2021/0014307-6;Despacho de Deferimento Comum;17/11/2022;GTEC;2024.08.02
45388/2020;1020.2020/0006800-5;Despacho de Deferimento Comum;06/04/2021;GTEC;2024.08.02
45395/2020;1020.2020/0003599-9;Despacho de Indeferimento Comum;07/04/2022;GTEC;2024.08.02
45420/2020;1020.2020/0003690-1;Despacho de Deferimento Comum;25/02/2021;GTEC;2024.08.02
