dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2013-10-22 12:03:20,2013-0.314.236-4,22339-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-10-22 12:04:55,2013-0.314.247-0,22779-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-10-24 12:04:27,2013-0.317.536-0,23006-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-10-26 12:10:05,2013-0.320.134-4,23390-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-11-06 12:07:03,2013-0.330.628-6,23538-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-06 12:07:31,2013-0.330.630-8,23582-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-11-06 12:11:10,2013-0.330.660-0,23905-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-06 12:12:03,2013-0.330.667-7,23974-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-06 12:12:03,2013-0.330.667-7,41998-16,Alvará de Aprovação de Edificação Nova,Inicial,Reconsideração,SMUL,COMIN,Em Análise
2013-11-06 12:58:32,2013-0.330.892-0,18265-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-07 12:04:43,2013-0.332.037-8,24126-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-08 12:13:38,2013-0.333.616-9,24448-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-26 12:21:42,2013-0.348.403-6,24997-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-11-29 16:22:51,2013-0.353.527-7,25290-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-11-30 12:03:12,2013-0.353.703-2,25939-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-03 16:07:55,2013-0.356.525-7,25080-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-03 16:12:49,2013-0.356.552-4,24821-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-06 09:49:17,2013-0.359.959-3,26416-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-12-06 12:01:36,2013-0.360.415-5,24201-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-10 11:56:39,2013-0.363.191-8,24721-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-11 10:23:10,2013-0.364.365-7,25371-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-11 10:25:23,2013-0.364.376-2,25070-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-11 12:06:05,2013-0.364.790-3,27002-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-12-12 12:12:30,2013-0.366.411-5,26925-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-16 16:37:17,2013-0.369.758-7,26184-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-17 12:05:46,2013-0.370.551-2,27240-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-12-20 12:09:29,2013-0.375.766-0,28003-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-12-26 07:08:16,2013-0.378.099-9,27860-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-12-30 16:26:39,2013-0.380.644-0,24882-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-01-04 12:04:18,2014-0.001.781-1,27624-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-01-17 12:05:46,2014-0.015.016-3,863-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-01-17 12:09:04,2014-0.015.043-0,337-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-01-22 12:02:43,2014-0.019.390-3,562-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-01-29 12:32:14,2014-0.027.467-9,1695-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-03 09:11:11,2014-0.031.237-6,15830-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-08 12:18:05,2014-0.038.884-4,1671-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-10 08:44:38,2014-0.039.035-0,2118-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-10 08:53:55,2014-0.039.112-8,2627-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-10 09:03:54,2014-0.039.201-9,1691-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-02-10 14:51:07,2014-0.040.198-0,986-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-02-12 12:26:03,2014-0.042.905-2,616-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-03-06 12:12:15,2014-0.063.948-0,5302-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-03-13 12:09:21,2014-0.071.356-7,5924-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-03-14 12:02:56,2014-0.072.783-5,6176-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-03-26 12:07:11,2014-0.084.919-1,42970-16,Alvará de Aprovação de Edificação Nova,Inicial,Reconsideração,SMUL,COMIN,Em Análise
2014-03-26 12:07:11,2014-0.084.919-1,7548-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-03-27 12:02:39,2014-0.086.543-0,7510-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-02 12:08:43,2014-0.093.526-8,6239-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-03 12:10:08,2014-0.095.323-1,8640-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-03 12:10:17,2014-0.095.324-0,8671-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-03 12:14:53,2014-0.095.347-9,57-17,Alvará de Execução de Edificação Nova,Inicial,Reconsideração,SMUL,COMIN,Em Análise
2014-04-03 12:14:53,2014-0.095.347-9,8606-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-11 12:01:33,2014-0.105.152-5,9391-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-04-24 12:01:37,2014-0.115.614-9,10581-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-24 12:01:37,2014-0.115.614-9,40323-16,Alvará de Aprovação de Reforma,Inicial,Reconsideração,SMUL,COMIN,Em Análise
2014-04-29 12:05:42,2014-0.120.501-8,11149-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-04-30 12:05:44,2014-0.121.832-2,11273-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-07 12:12:26,2014-0.126.908-3,11496-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-07 12:40:00,2014-0.126.993-8,10418-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-08 12:12:37,2014-0.128.750-2,11987-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-14 12:07:14,2014-0.134.983-4,9966-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-14 12:09:20,2014-0.135.012-3,12226-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-14 12:40:50,2014-0.135.126-0,12601-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-15 12:29:29,2014-0.136.707-7,12152-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-23 12:01:12,2014-0.144.892-1,13445-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-23 12:01:27,2014-0.144.896-4,13572-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-23 12:02:50,2014-0.144.909-0,13601-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-28 12:02:54,2014-0.149.521-0,11107-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-29 12:15:35,2014-0.151.122-4,11408-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-05-30 12:05:44,2014-0.152.275-7,13994-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-30 12:08:03,2014-0.152.300-1,14000-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-05-30 12:16:32,2014-0.152.355-9,14360-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-06-04 12:04:24,2014-0.156.932-0,14157-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2014-06-05 12:06:31,2014-0.158.463-9,14614-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2014-06-06 12:03:04,2014-0.159.687-4,12881-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
