n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
16827/2020;1020.2020/0001415-0;Despacho de Indeferimento Comum;23/04/2021;GTEC;2023.08.04
17246/2020;1020.2020/0000869-0;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
17727/2020;1020.2020/0000911-4;Despacho de Deferimento Comum;16/08/2021;GTEC;2023.08.04
17972/2020;1020.2020/0000437-6;Despacho de Deferimento Comum;05/03/2022;GTEC;2023.08.04
18008/2020;1020.2020/0001402-9;Despacho de Deferimento Comum;28/09/2021;GTEC;2023.08.04
18108/2020;1020.2020/0001400-2;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
18159/2020;1020.2020/0001399-5;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
1818/2020;1020.2020/0000014-1;Despacho de Deferimento Comum;01/03/2021;GTEC;2023.08.04
18202/2020;1020.2020/0000484-8;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
18483/2020;1020.2020/0001333-2;Despacho de Deferimento Comum;17/08/2021;GTEC;2023.08.04
18508/2020;1020.2020/0001078-3;Despacho de Deferimento Comum;16/02/2021;GTEC;2023.08.04
18577/2020;1020.2020/0001866-0;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
18799/2020;1020.2020/0002022-3;Despacho de Deferimento Comum;03/09/2021;GTEC;2023.08.04
18907/2020;1020.2020/0001075-9;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
1891/2020;1020.2020/0000117-2;Despacho de Deferimento Comum;01/02/2021;GTEC;2023.08.04
1922/2021;1020.2021/0000648-6;Despacho de Deferimento Comum;30/09/2021;GTEC;2023.08.04
19576/2020;1020.2020/0000444-9;Despacho de Deferimento Comum;13/07/2021;GTEC;2023.08.04
19591/2020;1020.2020/0000440-6;Despacho de Indeferimento Comum;19/04/2021;GTEC;2023.08.04
19714/2020;1020.2020/0000482-1;Despacho de Indeferimento Comum;10/05/2021;GTEC;2023.08.04
19751/2020;1020.2020/0000594-1;Despacho de Indeferimento Comum;10/05/2021;GTEC;2023.08.04
19979/2020;1020.2020/0000476-7;Despacho de Deferimento Comum;25/06/2021;GTEC;2023.08.04
20300/2020;1020.2020/0000804-5;Despacho de Indeferimento Comum;29/01/2021;GTEC;2023.08.04
21054/2020;1020.2020/0003306-6;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
21780/2020;1020.2020/0001079-1;Despacho de Indeferimento Comum;29/01/2021;GTEC;2023.08.04
21801/2020;1020.2020/0001977-2;Despacho de Indeferimento Comum;27/05/2021;GTEC;2023.08.04
21802/2020;1020.2020/0000443-0;Despacho de Indeferimento Comum;20/01/2021;GTEC;2023.08.04
21841/2020;1020.2020/0000454-6;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
21925/2021;1020.2021/0006255-6;Despacho de Deferimento Comum;04/10/2021;GTEC;2023.08.04
21968/2020;1020.2020/0000474-0;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
22191/2020;1020.2020/0000438-4;Despacho de Indeferimento Comum;18/02/2021;GTEC;2023.08.04
22290/2020;1020.2020/0001428-2;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
22307/2020;1020.2020/0002074-6;Despacho de Deferimento Comum;30/08/2021;GTEC;2023.08.04
22651/2020;1020.2020/0001083-0;Despacho de Indeferimento Comum;16/08/2021;GTEC;2023.08.04
22902/2020;1020.2020/0001426-6;Despacho de Deferimento Comum;22/01/2021;GTEC;2023.08.04
2293/2020;1020.2020/0002246-3;Despacho de Deferimento Comum;06/05/2022;GTEC;2023.08.04
22967/2020;1020.2020/0001815-6;Despacho de Indeferimento Comum;05/08/2021;GTEC;2023.08.04
23289/2021;1020.2021/0006358-7;Despacho de Deferimento Comum;14/10/2021;GTEC;2023.08.04
23350/2020;1020.2020/0001429-0;Despacho de Deferimento Comum;20/09/2021;GTEC;2023.08.04
23822/2020;1020.2020/0000690-5;Despacho de Deferimento Comum;30/03/2022;GTEC;2023.08.04
23832/2020;1020.2020/0001080-5;Despacho de Deferimento Comum;29/06/2021;GTEC;2023.08.04
23838/2020;1020.2020/0000910-6;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
23852/2020;1020.2020/0000951-3;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
23959/2020;1020.2020/0003044-0;Despacho de Indeferimento Comum;07/06/2021;GTEC;2023.08.04
24098/2020;1020.2020/0000992-0;Despacho de Deferimento Comum;12/02/2021;GTEC;2023.08.04
24455/2020;1020.2020/0001858-0;Despacho de Indeferimento Comum;15/03/2021;GTEC;2023.08.04
2447/2021;1020.2021/0000839-0;Despacho de Indeferimento Comum;15/06/2021;GTEC;2023.08.04
24923/2020;1020.2020/0000743-0;Despacho de Deferimento Comum;01/07/2021;GTEC;2023.08.04
24935/2020;1020.2020/0000753-7;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
25217/2020;1020.2020/0000751-0;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
25252/2020;1020.2020/0002286-2;Despacho de Deferimento Comum;21/01/2021;GTEC;2023.08.04
25278/2020;1020.2020/0000752-9;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
25282/2020;1020.2020/0004311-8;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
25503/2020;1020.2020/0000747-2;Despacho de Indeferimento Comum;16/08/2021;GTEC;2023.08.04
25800/2020;1020.2020/0000878-9;Despacho de Deferimento Comum;15/06/2021;GTEC;2023.08.04
26202/2020;1020.2020/0000874-6;Despacho de Deferimento Comum;17/06/2021;GTEC;2023.08.04
26389/2020;1020.2020/0002494-6;Despacho de Indeferimento Comum;28/04/2021;GTEC;2023.08.04
2644/2020;1020.2020/0000013-3;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
26456/2020;1020.2020/0001098-8;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
26501/2020;1020.2020/0001084-8;Despacho de Deferimento Comum;02/03/2021;GTEC;2023.08.04
26662/2020;1020.2020/0000894-0;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
26770/2020;1020.2020/0002036-3;Despacho de Deferimento Comum;21/05/2021;GTEC;2023.08.04
26797/2020;1020.2020/0001086-4;Despacho de Indeferimento Comum;20/01/2021;GTEC;2023.08.04
26863/2020;1020.2020/0000912-2;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
26976/2020;1020.2020/0002028-2;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
27064/2020;1020.2020/0001518-1;Despacho de Indeferimento Comum;19/02/2021;GTEC;2023.08.04
27085/2020;1020.2020/0001097-0;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
27369/2020;1020.2020/0001113-5;Despacho de Indeferimento Comum;17/02/2021;GTEC;2023.08.04
27581/2020;1020.2020/0002062-2;Despacho de Indeferimento Comum;29/01/2021;GTEC;2023.08.04
27692/2020;1020.2020/0001095-3;Despacho de Indeferimento Comum;29/01/2021;GTEC;2023.08.04
2796/2020;1020.2020/0001044-9;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
28393/2020;1020.2020/0001106-2;Despacho de Indeferimento Comum;18/02/2021;GTEC;2023.08.04
28395/2020;1020.2020/0001108-9;Despacho de Indeferimento Comum;18/02/2021;GTEC;2023.08.04
28409/2020;1020.2020/0002876-3;Despacho de Deferimento Comum;11/08/2021;GTEC;2023.08.04
28436/2020;1020.2020/0002064-9;Despacho de Deferimento Comum;16/02/2021;GTEC;2023.08.04
28479/2020;1020.2020/0002048-7;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
28582/2020;1020.2020/0000932-7;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
28962/2020;1020.2020/0002059-2;Despacho de Deferimento Comum;11/01/2022;GTEC;2023.08.04
28980/2020;1020.2020/0003304-0;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
29295/2020;1020.2020/0001212-3;Despacho de Indeferimento Comum;17/02/2021;GTEC;2023.08.04
29407/2020;1020.2020/0002047-9;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
29561/2020;1020.2020/0001944-6;Despacho de Deferimento Comum;16/09/2021;GTEC;2023.08.04
29567/2020;1020.2020/0003311-2;Despacho de Indeferimento Comum;20/08/2021;GTEC;2023.08.04
30051/2020;1020.2020/0001540-8;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
30071/2020;1020.2020/0002270-6;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
30173/2020;1020.2020/0001596-3;Despacho de Deferimento Comum;22/01/2021;GTEC;2023.08.04
30369/2020;1020.2020/0002053-3;Despacho de Indeferimento Comum;14/09/2021;GTEC;2023.08.04
30435/2020;1020.2020/0001288-3;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
30511/2020;1020.2020/0002272-2;Despacho de Indeferimento Comum;29/01/2021;GTEC;2023.08.04
30903/2020;1020.2020/0001655-2;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
30946/2020;1020.2020/0001565-3;Despacho de Deferimento Comum;19/05/2021;GTEC;2023.08.04
31035/2021;1020.2021/0009325-7;Despacho de Indeferimento Comum;17/09/2021;GTEC;2023.08.04
31050/2020;1020.2020/0002057-6;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
31281/2020;1020.2020/0003310-4;Despacho de Indeferimento Comum;16/08/2021;GTEC;2023.08.04
31530/2020;1020.2020/0001865-2;Despacho de Deferimento Comum;24/06/2021;GTEC;2023.08.04
31981/2020;1020.2020/0002507-1;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
31990/2020;1020.2020/0001630-7;Despacho de Deferimento Comum;22/01/2021;GTEC;2023.08.04
32048/2020;1020.2020/0001631-5;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
32115/2020;1020.2020/0002065-7;Despacho de Deferimento Comum;24/06/2021;GTEC;2023.08.04
32438/2020;1020.2020/0002070-3;Despacho de Indeferimento Comum;04/03/2021;GTEC;2023.08.04
32440/2020;1020.2020/0001887-3;Despacho de Indeferimento Comum;25/06/2021;GTEC;2023.08.04
32737/2020;1020.2020/0004062-3;Despacho de Indeferimento Comum;28/04/2021;GTEC;2023.08.04
32989/2020;1020.2020/0002079-7;Despacho de Deferimento Comum;21/09/2021;GTEC;2023.08.04
33130/2020;1020.2020/0001806-7;Despacho de Indeferimento Comum;21/05/2021;GTEC;2023.08.04
33260/2020;1020.2020/0001836-9;Despacho de Deferimento Comum;08/03/2021;GTEC;2023.08.04
33408/2020;1020.2020/0003474-7;Despacho de Deferimento Comum;16/06/2021;GTEC;2023.08.04
33477/2020;1020.2020/0001841-5;Despacho de Indeferimento Comum;23/08/2021;GTEC;2023.08.04
33594/2020;1020.2020/0001807-5;Despacho de Deferimento Comum;25/06/2021;GTEC;2023.08.04
33844/2020;1020.2020/0002097-5;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
33965/2020;1020.2020/0002287-0;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
34009/2020;1020.2020/0001825-3;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
34047/2020;1020.2020/0002256-0;Despacho de Deferimento Comum;15/04/2021;GTEC;2023.08.04
34148/2020;1020.2020/0002093-2;Despacho de Indeferimento Comum;20/05/2021;GTEC;2023.08.04
34224/2020;1020.2020/0002548-9;Despacho de Deferimento Comum;02/03/2021;GTEC;2023.08.04
34529/2020;1020.2020/0001340-5;Despacho de Deferimento Comum;15/09/2021;GTEC;2023.08.04
34553/2020;1020.2020/0001827-0;Despacho de Indeferimento Comum;21/05/2021;GTEC;2023.08.04
34653/2020;1020.2020/0003780-0;Despacho de Deferimento Comum;09/08/2021;GTEC;2023.08.04
34701/2020;1020.2020/0002265-0;Despacho de Deferimento Comum;16/08/2021;GTEC;2023.08.04
34787/2020;1020.2020/0001871-7;Despacho de Deferimento Comum;14/09/2021;GTEC;2023.08.04
34914/2020;1020.2020/0002883-6;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
34954/2020;1020.2020/0003894-7;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
35017/2020;1020.2020/0002879-8;Despacho de Indeferimento Comum;15/03/2021;GTEC;2023.08.04
35061/2020;1020.2020/0003623-5;Despacho de Deferimento Comum;14/10/2021;GTEC;2023.08.04
35076/2020;1020.2020/0001341-3;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
35128/2020;1020.2020/0001872-5;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
35688/2020;1020.2020/0007354-8;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
35748/2020;1020.2020/0001905-5;Despacho de Deferimento Comum;09/08/2021;GTEC;2023.08.04
35798/2020;1020.2020/0001339-1;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
36054/2020;1020.2020/0002241-2;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
36089/2020;1020.2020/0002240-4;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
36111/2020;1020.2020/0002259-5;Despacho de Deferimento Comum;01/03/2021;GTEC;2023.08.04
3651/2020;1020.2020/0001435-5;Despacho de Indeferimento Comum;24/05/2021;GTEC;2023.08.04
36674/2020;1020.2020/0002264-1;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
36918/2020;1020.2020/0002271-4;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
37126/2020;1020.2020/0002288-9;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
37165/2020;1020.2020/0002284-6;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
37221/2020;1020.2020/0002266-8;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
37241/2020;1020.2020/0003547-6;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
37422/2020;1020.2020/0002821-6;Despacho de Deferimento Comum;19/05/2021;GTEC;2023.08.04
3753/2020;6068.2020/0000003-1;Despacho de Indeferimento Comum;27/08/2021;GTEC;2023.08.04
37793/2020;1020.2020/0002772-4;Despacho de Deferimento Comum;22/03/2021;GTEC;2023.08.04
38172/2020;1020.2020/0003881-5;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
38653/2020;1020.2020/0002545-4;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
38820/2020;1020.2020/0002842-9;Despacho de Deferimento Comum;03/06/2021;GTEC;2023.08.04
39118/2020;1020.2020/0002796-1;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
39210/2020;1020.2020/0003019-9;Despacho de Deferimento Comum;01/07/2021;GTEC;2023.08.04
3945/2020;1020.2020/0000937-8;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
39460/2020;1020.2020/0002738-4;Despacho de Indeferimento Comum;04/08/2021;GTEC;2023.08.04
39544/2020;1020.2020/0002815-1;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
39653/2020;1020.2020/0002509-8;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
39828/2020;1020.2020/0002813-5;Despacho de Deferimento Comum;15/07/2021;GTEC;2023.08.04
39998/2020;1020.2020/0003525-5;Despacho de Deferimento Comum;28/08/2021;GTEC;2023.08.04
40007/2020;1020.2020/0003715-0;Despacho de Indeferimento Comum;19/10/2021;GTEC;2023.08.04
40058/2020;1020.2020/0002771-6;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
40082/2020;1020.2020/0002874-7;Despacho de Indeferimento Comum;21/09/2021;GTEC;2023.08.04
40243/2020;1020.2020/0002820-8;Despacho de Indeferimento Comum;20/08/2021;GTEC;2023.08.04
40517/2020;1020.2020/0002774-0;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
40526/2020;1020.2020/0004439-4;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
40610/2020;1020.2020/0002802-0;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
40626/2020;1020.2020/0002877-1;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
41211/2020;1020.2020/0002744-9;Despacho de Deferimento Comum;22/02/2021;GTEC;2023.08.04
41394/2020;1020.2020/0003872-6;Despacho de Deferimento Comum;15/03/2021;GTEC;2023.08.04
41410/2020;1020.2020/0002741-4;Despacho de Deferimento Comum;23/08/2021;GTEC;2023.08.04
42052/2020;1020.2020/0003880-7;Despacho de Indeferimento Comum;14/09/2021;GTEC;2023.08.04
42468/2020;1020.2020/0003034-2;Despacho de Deferimento Comum;16/06/2021;GTEC;2023.08.04
42658/2020;1020.2020/0003037-7;Despacho de Deferimento Comum;27/05/2021;GTEC;2023.08.04
42980/2020;1020.2020/0003550-6;Despacho de Deferimento Comum;02/02/2021;GTEC;2023.08.04
43286/2020;1020.2020/0003523-9;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
43677/2020;1020.2020/0002543-8;Despacho de Indeferimento Comum;08/04/2021;GTEC;2023.08.04
43680/2020;1020.2020/0003259-0;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
43688/2020;1020.2020/0003467-4;Despacho de Deferimento Comum;17/04/2023;GTEC;2023.08.04
43778/2020;1020.2020/0006836-6;Despacho de Deferimento Comum;21/09/2021;GTEC;2023.08.04
43811/2020;1020.2020/0002552-7;Despacho de Indeferimento Comum;16/07/2021;GTEC;2023.08.04
44578/2020;1020.2020/0003760-6;Despacho de Indeferimento Comum;15/03/2021;GTEC;2023.08.04
44884/2020;1020.2020/0002839-9;Despacho de Indeferimento Comum;19/04/2021;GTEC;2023.08.04
44929/2020;1020.2020/0003469-0;Despacho de Deferimento Comum;22/09/2021;GTEC;2023.08.04
4498/2020;1020.2020/0000043-5;Despacho de Indeferimento Comum;08/03/2021;GTEC;2023.08.04
44989/2020;1020.2020/0002844-5;Despacho de Deferimento Comum;24/08/2021;GTEC;2023.08.04
45047/2020;1020.2020/0003671-5;Despacho de Deferimento Comum;14/10/2021;GTEC;2023.08.04
45082/2020;1020.2020/0003527-1;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
45445/2020;1020.2020/0003501-8;Despacho de Indeferimento Comum;01/03/2021;GTEC;2023.08.04
45571/2020;1020.2020/0004867-5;Despacho de Indeferimento Comum;16/02/2021;GTEC;2023.08.04
45613/2020;1020.2020/0003876-9;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
45678/2020;1020.2020/0004086-0;Despacho de Deferimento Comum;28/09/2021;GTEC;2023.08.04
45681/2020;1020.2020/0003507-7;Despacho de Deferimento Comum;16/02/2021;GTEC;2023.08.04
45865/2020;1020.2020/0003548-4;Despacho de Deferimento Comum;06/08/2021;GTEC;2023.08.04
45930/2020;1020.2020/0003526-3;Despacho de Deferimento Comum;19/10/2021;GTEC;2023.08.04
45990/2020;1020.2020/0003553-0;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
46036/2020;1020.2020/0003733-9;Despacho de Deferimento Comum;05/01/2021;GTEC;2023.08.04
46101/2020;1020.2020/0003757-6;Despacho de Indeferimento Comum;24/03/2021;GTEC;2023.08.04
46180/2020;1020.2020/0003260-4;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
46352/2020;1020.2020/0003753-3;Despacho de Deferimento Comum;03/06/2021;GTEC;2023.08.04
46675/2020;1020.2020/0003244-2;Despacho de Indeferimento Comum;14/09/2021;GTEC;2023.08.04
46683/2020;1020.2020/0003246-9;Despacho de Indeferimento Comum;14/09/2021;GTEC;2023.08.04
46692/2020;1020.2020/0003870-0;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
46775/2020;1020.2020/0007446-3;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
46790/2020;1020.2020/0003865-3;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
46818/2020;1020.2020/0003243-4;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
46819/2020;1020.2020/0003889-0;Despacho de Deferimento Comum;10/05/2021;GTEC;2023.08.04
46951/2020;1020.2020/0004014-3;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
47135/2020;1020.2020/0003861-0;Despacho de Indeferimento Comum;03/08/2021;GTEC;2023.08.04
47179/2020;1020.2020/0006926-5;Despacho de Indeferimento Comum;20/01/2021;GTEC;2023.08.04
47440/2020;1020.2020/0003875-0;Despacho de Deferimento Comum;28/08/2021;GTEC;2023.08.04
47702/2020;1020.2020/0004524-2;Despacho de Deferimento Comum;28/05/2021;GTEC;2023.08.04
47706/2020;1020.2020/0003902-1;Despacho de Deferimento Comum;09/08/2021;GTEC;2023.08.04
47813/2020;1020.2020/0003878-5;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
48328/2020;1020.2020/0005406-3;Despacho de Deferimento Comum;25/02/2021;GTEC;2023.08.04
48531/2020;1020.2020/0004726-1;Despacho de Indeferimento Comum;19/04/2021;GTEC;2023.08.04
48808/2020;1020.2020/0003281-7;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
49235/2020;1020.2020/0004338-0;Despacho de Deferimento Comum;11/08/2021;GTEC;2023.08.04
50334/2020;1020.2020/0004723-7;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
50533/2020;1020.2020/0004638-9;Despacho de Indeferimento Comum;09/08/2021;GTEC;2023.08.04
50660/2020;1020.2020/0004631-1;Despacho de Deferimento Comum;09/08/2021;GTEC;2023.08.04
50766/2020;1020.2020/0007148-0;Despacho de Deferimento Comum;06/08/2021;GTEC;2023.08.04
50801/2020;1020.2020/0004011-9;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
52587/2020;1020.2020/0009343-3;Despacho de Indeferimento Comum;24/03/2021;GTEC;2023.08.04
52883/2020;1020.2020/0005436-5;Despacho de Deferimento Comum;29/07/2021;GTEC;2023.08.04
52900/2020;1020.2020/0007974-0;Despacho de Deferimento Comum;17/08/2021;GTEC;2023.08.04
53217/2020;1020.2020/0005548-5;Despacho de Deferimento Comum;21/06/2022;GTEC;2023.08.04
53429/2020;1020.2020/0005946-4;Despacho de Deferimento Comum;27/07/2021;GTEC;2023.08.04
53793/2020;1020.2020/0006382-8;Despacho de Indeferimento Comum;25/06/2021;GTEC;2023.08.04
54133/2020;1020.2020/0007085-9;Despacho de Deferimento Comum;23/02/2021;GTEC;2023.08.04
55001/2020;1020.2020/0006895-1;Despacho de Deferimento Comum;16/03/2021;GTEC;2023.08.04
55062/2020;1020.2020/0006906-0;Despacho de Deferimento Comum;15/03/2022;GTEC;2023.08.04
55352/2020;1020.2020/0009005-1;Despacho de Indeferimento Comum;20/01/2021;GTEC;2023.08.04
55882/2020;1020.2020/0008001-3;Despacho de Deferimento Comum;04/06/2021;GTEC;2023.08.04
56397/2020;1020.2020/0008997-5;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
56480/2020;1020.2020/0007129-4;Despacho de Deferimento Comum;25/06/2021;GTEC;2023.08.04
57094/2020;1020.2020/0007263-0;Despacho de Indeferimento Comum;16/08/2021;GTEC;2023.08.04
57104/2020;1020.2020/0007207-0;Despacho de Indeferimento Comum;16/08/2021;GTEC;2023.08.04
57938/2020;1020.2020/0011014-1;Despacho de Indeferimento Comum;15/03/2021;GTEC;2023.08.04
58343/2020;1020.2020/0011143-1;Despacho de Indeferimento Comum;24/06/2021;GTEC;2023.08.04
58630/2020;1020.2020/0007914-7;Despacho de Indeferimento Comum;09/07/2021;GTEC;2023.08.04
59545/2020;1020.2020/0011121-0;Despacho de Deferimento Comum;16/08/2021;GTEC;2023.08.04
59631/2020;1020.2021/0001240-0;Despacho de Deferimento Comum;23/09/2021;GTEC;2023.08.04
60846/2020;1020.2020/0008391-8;Despacho de Deferimento Comum;18/03/2021;GTEC;2023.08.04
61065/2020;1020.2020/0008621-6;Despacho de Indeferimento Comum;10/05/2021;GTEC;2023.08.04
