n_processo;assunto;deferido;data_despacho;coord_despacho;situacao;n_protocolo;data_extracao
2019-0.044.150-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;18/04/2020 00:00;GTEL;Deferido - Encerrado;35123-19;2023.08.04
2018-0.114.428-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;23/04/2020 00:00;GTEL;Deferido - Encerrado;5887-19;2023.08.04
2018-0.029.270-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;23/04/2020 00:00;GTEL;Deferido - Encerrado;19813-19;2023.08.04
2018-0.080.011-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;24/04/2020 00:00;GTEL;Deferido - Encerrado;40136-18;2023.08.04
2017-0.132.069-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;01/05/2020 00:00;GTEL;Deferido - Encerrado;24233-17;2023.08.04
2019-0.014.537-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;01/05/2020 00:00;GTEL;Deferido - Encerrado;5397-19;2023.08.04
2019-0.045.648-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;01/05/2020 00:00;GTEL;Deferido - Encerrado;37428-19;2023.08.04
2017-0.184.960-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/05/2020 00:00;GTEL;Deferido - Encerrado;27457-18;2023.08.04
2018-0.050.494-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/05/2020 00:00;GTEL;Deferido - Encerrado;6058-19;2023.08.04
2019-0.000.972-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;40439-18;2023.08.04
2019-0.028.759-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;11935-19;2023.08.04
2019-0.032.386-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;14278-19;2023.08.04
2019-0.036.401-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;17029-19;2023.08.04
2019-0.038.506-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;21258-19;2023.08.04
2019-0.039.762-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;26367-19;2023.08.04
2019-0.042.449-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;31067-19;2023.08.04
2019-0.042.647-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;31961-19;2023.08.04
2019-0.043.047-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;32628-19;2023.08.04
2019-0.043.565-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;33576-19;2023.08.04
2019-0.043.664-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/05/2020 00:00;GTEL;Deferido - Encerrado;33851-19;2023.08.04
2019-0.036.165-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;17002-19;2023.08.04
2019-0.009.309-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;2735-19;2023.08.04
2016-0.040.027-9;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;40875-16;2023.08.04
2019-0.035.677-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;18857-19;2023.08.04
2017-0.182.349-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;36493-17;2023.08.04
2018-0.092.221-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;25889-18;2023.08.04
2019-0.039.907-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;26691-19;2023.08.04
2019-0.040.335-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;26600-19;2023.08.04
2019-0.042.479-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;31430-19;2023.08.04
2019-0.043.233-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;33011-19;2023.08.04
2019-0.043.655-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;33599-19;2023.08.04
2019-0.044.059-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;34707-19;2023.08.04
2019-0.045.739-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;37104-19;2023.08.04
2019-0.047.697-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2020 00:00;GTEL;Deferido - Encerrado;41344-19;2023.08.04
2019-0.036.402-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;17252-19;2023.08.04
2019-0.045.320-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;37154-19;2023.08.04
2019-0.009.299-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;2723-19;2023.08.04
2019-0.041.842-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;30233-19;2023.08.04
2019-0.038.234-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;23616-19;2023.08.04
2019-0.042.477-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;13/05/2020 00:00;GTEL;Deferido - Encerrado;31506-19;2023.08.04
2019-0.032.687-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2020 00:00;GTEL;Deferido - Encerrado;28708-19;2023.08.04
2020-0.000.334-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/05/2020 00:00;GTEL;Deferido - Encerrado;41397-19;2023.08.04
2017-0.007.464-0;Alvará de Licença para Residências Unifamiliares;Sim;19/05/2020 00:00;GTEL;Deferido - Encerrado;16135-18;2023.08.04
2016-0.257.214-0;Alvará de Licença para Residências Unifamiliares;Sim;19/05/2020 00:00;GTEL;Deferido - Encerrado;38017-17;2023.08.04
2016-0.272.316-4;Alvará de Licença para Residências Unifamiliares;Sim;19/05/2020 00:00;GTEL;Deferido - Encerrado;32568-17;2023.08.04
2017-0.178.666-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;19/05/2020 00:00;GTEL;Deferido - Encerrado;29561-18;2023.08.04
2017-0.151.714-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;19/05/2020 00:00;GTEL;Deferido - Encerrado;27414-18;2023.08.04
2020-0.003.914-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;20/05/2020 00:00;GTEL;Deferido - Encerrado;8703-20;2023.08.04
2020-0.002.901-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;20/05/2020 00:00;GTEL;Deferido - Encerrado;6348-20;2023.08.04
2019-0.046.752-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;20/05/2020 00:00;GTEL;Deferido - Encerrado;39397-19;2023.08.04
2019-0.039.333-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;20/05/2020 00:00;GTEL;Deferido - Encerrado;25545-19;2023.08.04
2019-0.034.711-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;27/05/2020 00:00;GTEL;Deferido - Encerrado;30234-19;2023.08.04
2016-0.203.800-3;Alvará de Licença para Residências Unifamiliares;Sim;03/12/2016 00:00;GTEL;Deferido - Encerrado;28885-16;2023.08.04
2016-0.193.237-1;Alvará de Licença para Residências Unifamiliares;Sim;06/12/2016 00:00;GTEL;Deferido - Encerrado;27274-16;2023.08.04
2016-0.086.699-5;Alvará de Licença para Residências Unifamiliares;Sim;06/12/2016 00:00;GTEL;Deferido - Encerrado;8121-16;2023.08.04
2016-0.224.657-9;Alvará de Licença para Residências Unifamiliares;Sim;07/12/2016 00:00;GTEL;Deferido - Encerrado;31627-16;2023.08.04
2015-0.126.164-5;Alvará de Licença para Residências Unifamiliares;Sim;08/12/2016 00:00;GTEL;Deferido - Encerrado;27536-16;2023.08.04
2016-0.053.204-3;Alvará de Licença para Residências Unifamiliares;Sim;09/12/2016 00:00;GTEL;Deferido - Encerrado;18986-16;2023.08.04
2016-0.209.485-0;Alvará de Licença para Residências Unifamiliares;Sim;10/12/2016 00:00;GTEL;Deferido - Encerrado;27892-16;2023.08.04
2016-0.204.989-7;Alvará de Licença para Residências Unifamiliares;Sim;10/12/2016 00:00;GTEL;Deferido - Encerrado;24821-16;2023.08.04
2016-0.220.113-3;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;31596-16;2023.08.04
2016-0.226.190-0;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;33199-16;2023.08.04
2016-0.260.586-2;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;35574-16;2023.08.04
2016-0.260.567-6;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;37974-16;2023.08.04
2016-0.218.902-8;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;32125-16;2023.08.04
2016-0.215.620-0;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;31159-16;2023.08.04
2016-0.209.462-0;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;38323-16;2023.08.04
2016-0.196.713-2;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;27997-16;2023.08.04
2016-0.166.037-1;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;22744-16;2023.08.04
2016-0.196.717-5;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;27364-16;2023.08.04
2016-0.168.051-8;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;37989-17;2023.08.04
2016-0.169.144-7;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;16057-17;2023.08.04
2017-0.017.445-9;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;20921-17;2023.08.04
2016-0.187.920-9;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;11893-17;2023.08.04
2016-0.099.132-3;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;10275-17;2023.08.04
2017-0.038.451-8;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;24575-17;2023.08.04
2017-0.125.664-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;12/05/2018 00:00;GTEL;Deferido - Encerrado;23169-17;2023.08.04
2017-0.141.784-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;26657-17;2023.08.04
2017-0.151.739-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;29356-17;2023.08.04
2017-0.184.179-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;36915-17;2023.08.04
2017-0.158.879-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;30513-17;2023.08.04
2017-0.169.999-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;33493-17;2023.08.04
2017-0.071.652-9;Alvará de Licença para Residências Unifamiliares;Sim;15/05/2018 00:00;GTEL;Deferido - Encerrado;11510-17;2023.08.04
2017-0.122.502-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/05/2018 00:00;GTEL;Deferido - Encerrado;22341-17;2023.08.04
2018-0.009.001-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/05/2018 00:00;GTEL;Deferido - Encerrado;2162-18;2023.08.04
2017-0.132.614-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/05/2018 00:00;GTEL;Deferido - Encerrado;24527-17;2023.08.04
2018-0.011.108-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/05/2018 00:00;GTEL;Deferido - Encerrado;2482-18;2023.08.04
2017-0.143.349-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;24453-17;2023.08.04
2017-0.089.493-1;Alvará de Licença para Residências Unifamiliares;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;15486-17;2023.08.04
2016-0.209.435-3;Alvará de Licença para Residências Unifamiliares;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;26971-17;2023.08.04
2017-0.122.517-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;22759-17;2023.08.04
2017-0.142.599-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;27099-17;2023.08.04
2018-0.017.881-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;3927-18;2023.08.04
2018-0.006.502-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/05/2018 00:00;GTEL;Deferido - Encerrado;1423-18;2023.08.04
2017-0.162.915-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;18/05/2018 00:00;GTEL;Deferido - Encerrado;32086-17;2023.08.04
2017-0.143.415-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;18/05/2018 00:00;GTEL;Deferido - Encerrado;25912-17;2023.08.04
2017-0.141.804-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;18/05/2018 00:00;GTEL;Deferido - Encerrado;26784-17;2023.08.04
2021-0.006.146-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;02/06/2022 00:00;GTEL;Deferido - Encerrado;21574-21;2023.08.04
2022-0.027.418-8;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;13072-22;2023.08.04
2022-0.027.420-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14470-22;2023.08.04
2022-0.027.428-5;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14627-22;2023.08.04
2022-0.027.429-3;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15423-22;2023.08.04
2022-0.027.421-8;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14822-22;2023.08.04
2022-0.027.431-5;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15243-22;2023.08.04
2022-0.027.434-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15108-22;2023.08.04
2021-0.003.913-6;Alvará de Execução de Demolição;Sim;02/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;12345-21;2023.08.04
2021-0.007.455-1;Alvará de Execução de Demolição;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;27231-21;2023.08.04
2021-0.011.162-7;Alvará de Execução de Demolição;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;35598-21;2023.08.04
2021-0.002.607-7;Alvará de Aprovação de Edificação Nova;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;5012-21;2023.08.04
2022-0.027.448-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;13073-22;2023.08.04
2022-0.027.462-5;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15572-22;2023.08.04
2022-0.027.459-5;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15560-22;2023.08.04
2022-0.027.465-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15643-22;2023.08.04
2022-0.027.468-4;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14560-22;2023.08.04
2022-0.027.470-6;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15641-22;2023.08.04
2021-0.002.458-9;Alvará de Execução de Edificação Nova;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;6079-21;2023.08.04
2022-0.027.475-7;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14176-22;2023.08.04
2022-0.027.476-5;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15724-22;2023.08.04
2022-0.027.477-3;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15706-22;2023.08.04
2022-0.027.479-0;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15854-22;2023.08.04
2022-0.007.974-1;Alvará de Execução de Demolição;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;2141-22;2023.08.04
2022-0.027.481-1;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15818-22;2023.08.04
2021-0.003.439-8;Alvará de Execução de Demolição;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;10474-21;2023.08.04
2022-0.025.744-5;Certificado de Conclusão;Sim;03/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;11406-22;2023.08.04
2021-0.011.037-0;Alvará de Execução de Demolição;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;36911-21;2023.08.04
2021-0.010.753-0;Alvará de Execução de Demolição;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;36206-21;2023.08.04
2022-0.027.490-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15620-22;2023.08.04
2022-0.027.499-4;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;14922-22;2023.08.04
2022-0.027.501-0;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15762-22;2023.08.04
2022-0.027.503-6;Alvará de Autorização para avanço de Tapume sobre parte do Passeio Público;Sim;04/06/2022 00:00;COMIN-GTEA;Deferido - Encerrado;15726-22;2023.08.04
2023-0.002.988-6;Certificado de Conclusão de Demolição;Sim;17/04/2023 00:00;COMIN-GTEA;Deferido - Encerrado;8377-23;2023.08.04
2023-0.002.990-8;Certificado de Conclusão;Sim;17/04/2023 00:00;COMIN-GTEA;Deferido - Encerrado;8556-23;2023.08.04
2023-0.002.992-4;Certificado de Conclusão;Sim;17/04/2023 00:00;COMIN-GTEA;Deferido - Encerrado;8685-23;2023.08.04
2023-0.002.998-3;Certificado de Conclusão de Demolição;Sim;17/04/2023 00:00;COMIN-GTEA;Deferido - Encerrado;8596-23;2023.08.04
