n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
58303/2020;1020.2020/0008114-1;15/02/2023;GTEC;2024.08.02
58303/2020;1020.2020/0008114-1;18/10/2022;GTEC;2024.08.02
58325/2022;1020.2022/0024058-8;27/04/2023;GTEC;2024.08.02
58447/2022;1020.2020/0009374-3;04/05/2023;GTEC;2024.08.02
58483/2020;1020.2020/0007962-7;25/10/2022;GTEC;2024.08.02
58965/2020;1020.2020/0008094-3;11/10/2022;GTEC;2024.08.02
58965/2020;1020.2020/0008094-3;14/02/2023;GTEC;2024.08.02
58965/2020;1020.2020/0008094-3;29/03/2023;GTEC;2024.08.02
59102/2020;1020.2020/0007961-9;25/10/2022;GTEC;2024.08.02
59107/2020;1020.2020/0007960-0;25/10/2022;GTEC;2024.08.02
59107/2020;1020.2020/0007960-0;27/09/2023;GTEC;2024.08.02
59283/2020;1020.2020/0009065-5;28/06/2023;GTEC;2024.08.02
59973/2020;1020.2020/0011363-9;13/06/2024;GTEC;2024.08.02
60017/2021;1020.2021/0019418-5;01/06/2023;GTEC;2024.08.02
60017/2021;1020.2021/0019418-5;06/04/2023;GTEC;2024.08.02
60017/2021;1020.2021/0019418-5;13/03/2023;GTEC;2024.08.02
60025/2020;1020.2020/0011669-7;05/09/2022;GTEC;2024.08.02
60025/2020;1020.2020/0011669-7;29/03/2023;GTEC;2024.08.02
60838/2021;1020.2021/0019507-6;03/02/2023;GTEC;2024.08.02
60838/2021;1020.2021/0019507-6;11/07/2022;GTEC;2024.08.02
61035/2020;1020.2020/0008437-0;17/02/2023;GTEC;2024.08.02
61222/2020;1020.2020/0008445-0;04/08/2022;GTEC;2024.08.02
61222/2020;1020.2020/0008445-0;26/09/2022;GTEC;2024.08.02
61374/2021;1020.2021/0019431-2;14/07/2022;GTEC;2024.08.02
61415/2020;1020.2020/0008565-1;11/01/2024;GTEC;2024.08.02
61415/2020;1020.2020/0008565-1;22/02/2024;GTEC;2024.08.02
62006/2020;1020.2020/0008767-0;28/07/2022;GTEC;2024.08.02
6222/2021;1020.2021/0003004-2;29/06/2022;GTEC;2024.08.02
62989/2020;1020.2020/0008926-6;27/05/2022;GTEC;2024.08.02
636/2022;1020.2022/0001250-0;02/06/2023;GTEC;2024.08.02
6387/2022;1020.2022/0002311-0;26/04/2023;GTEC;2024.08.02
64750/2020;1020.2020/0009371-9;06/05/2024;GTEC;2024.08.02
64750/2020;1020.2020/0009371-9;18/04/2024;GTEC;2024.08.02
64916/2020;1020.2020/0009374-3;06/07/2022;GTEC;2024.08.02
64916/2020;1020.2020/0009374-3;19/09/2022;GTEC;2024.08.02
6514/2021;1020.2021/0004366-7;05/12/2022;GTEC;2024.08.02
6514/2021;1020.2021/0004366-7;23/05/2023;GTEC;2024.08.02
65379/2020;1020.2020/0014111-0;22/11/2022;GTEC;2024.08.02
65392/2020;1020.2020/0011675-1;07/02/2023;GTEC;2024.08.02
65392/2020;1020.2020/0011675-1;17/08/2023;GTEC;2024.08.02
65434/2020;1020.2020/0011442-2;13/07/2023;GTEC;2024.08.02
65434/2020;1020.2020/0011442-2;17/02/2023;GTEC;2024.08.02
65434/2020;1020.2020/0011442-2;18/06/2024;GTEC;2024.08.02
65564/2020;1020.2020/0011009-5;10/06/2022;GTEC;2024.08.02
6612/2022;1020.2022/0002556-3;02/02/2023;GTEC;2024.08.02
6612/2022;1020.2022/0002556-3;08/03/2023;GTEC;2024.08.02
66173/2020;1020.2020/0012797-4;24/04/2023;GTEC;2024.08.02
66503/2020;1020.2020/0011646-8;13/10/2022;GTEC;2024.08.02
66503/2020;1020.2020/0011646-8;17/08/2023;GTEC;2024.08.02
66760/2020;1020.2020/0013693-0;24/05/2023;GTEC;2024.08.02
67312/2020;1020.2020/0011605-0;18/12/2023;GTEC;2024.08.02
67312/2020;1020.2020/0011605-0;20/02/2024;GTEC;2024.08.02
69595/2020;1020.2020/0015700-8;21/12/2023;GTEC;2024.08.02
69595/2020;1020.2020/0015700-8;22/02/2024;GTEC;2024.08.02
6995/2022;1020.2022/0003234-9;22/02/2024;GTEC;2024.08.02
71614/2020;1020.2020/0013616-7;21/06/2022;GTEC;2024.08.02
7175/2021;1020.2021/0001686-4;26/08/2022;GTEC;2024.08.02
72287/2020;1020.2020/0013843-7;21/10/2022;GTEC;2024.08.02
73400/2020;1020.2020/0012926-8;15/02/2023;GTEC;2024.08.02
73927/2020;1020.2020/0014125-0;17/08/2023;GTEC;2024.08.02
73927/2020;1020.2020/0014125-0;19/09/2022;GTEC;2024.08.02
73927/2020;1020.2020/0014125-0;30/06/2022;GTEC;2024.08.02
74049/2020;1020.2020/0013020-7;19/09/2022;GTEC;2024.08.02
74049/2020;1020.2020/0013020-7;20/07/2022;GTEC;2024.08.02
74626/2020;1020.2020/0014974-9;25/05/2023;GTEC;2024.08.02
75370/2020;1020.2020/0014983-8;17/10/2022;GTEC;2024.08.02
7563/2021;1020.2021/0002479-4;23/11/2022;GTEC;2024.08.02
758/2023;1020.2023/0000617-0;23/05/2023;GTEC;2024.08.02
758/2023;1020.2023/0000617-0;26/04/2023;GTEC;2024.08.02
7584/2022;1020.2022/0004704-4;15/01/2024;GTEC;2024.08.02
7584/2022;1020.2022/0004704-4;27/03/2024;GTEC;2024.08.02
75880/2020;1020.2020/0014081-4;21/07/2022;GTEC;2024.08.02
76730/2020;1020.2020/0013856-9;12/12/2022;GTEC;2024.08.02
76730/2020;1020.2020/0013856-9;25/05/2023;GTEC;2024.08.02
76795/2020;1020.2020/0013573-0;11/01/2024;GTEC;2024.08.02
77176/2020;1020.2020/0013797-0;06/02/2023;GTEC;2024.08.02
77176/2020;1020.2020/0013797-0;29/11/2022;GTEC;2024.08.02
77330/2020;1020.2020/0013835-6;17/08/2023;GTEC;2024.08.02
77330/2020;1020.2020/0013835-6;20/02/2024;GTEC;2024.08.02
79111/2020;1020.2020/0014029-6;24/08/2023;GTEC;2024.08.02
79533/2020;1020.2020/0014149-7;15/09/2022;GTEC;2024.08.02
79533/2020;1020.2020/0014149-7;27/10/2022;GTEC;2024.08.02
79684/2020;1020.2020/0015009-7;26/06/2024;GTEC;2024.08.02
80042/2020;1020.2020/0014263-9;25/08/2023;GTEC;2024.08.02
84845/2020;1020.2020/0015616-8;23/09/2022;GTEC;2024.08.02
84845/2020;1020.2020/0015616-8;27/10/2022;GTEC;2024.08.02
86044/2020;1020.2021/0000483-1;24/08/2023;GTEC;2024.08.02
86249/2020;1020.2021/0000353-3;24/06/2022;GTEC;2024.08.02
863/2021;1020.2021/0001770-4;23/05/2024;GTEC;2024.08.02
86583/2020;1020.2021/0002614-2;08/05/2024;GTEC;2024.08.02
86933/2020;1020.2021/0000237-5;20/04/2023;GTEC;2024.08.02
871/2021;1020.2021/0001071-8;07/08/2023;GTEC;2024.08.02
871/2021;1020.2021/0001071-8;15/06/2023;GTEC;2024.08.02
8754/2020;1020.2020/0000570-4;23/06/2022;GTEC;2024.08.02
8763/2023;1020.2023/0006643-1;01/06/2023;GTEC;2024.08.02
9447/2022;1020.2022/0003708-1;16/08/2023;GTEC;2024.08.02
9447/2022;1020.2022/0003708-1;29/06/2023;GTEC;2024.08.02
9538/2024;1020.2024/0007160-7;03/04/2024;GTEC;2024.08.02
9711/2023;1020.2023/0005024-1;25/09/2023;GTEC;2024.08.02
9823/2022;1020.2022/0006863-7;29/08/2023;GTEC;2024.08.02
9958/2022;1020.2022/0004703-6;15/01/2024;GTEC;2024.08.02
9958/2022;1020.2022/0004703-6;23/05/2024;GTEC;2024.08.02
10040/2020;1020.2020/0002976-0;08/01/2021;GTEC;2024.08.02
10996/2022;1020.2022/0003629-8;03/02/2023;GTEC;2024.08.02
10996/2022;1020.2022/0003629-8;29/11/2022;GTEC;2024.08.02
11095/2020;1020.2020/0004278-2;04/03/2021;GTEC;2024.08.02
11349/2024;1020.2020/0012867-9;29/04/2024;GTEC;2024.08.02
11499/2022;1020.2022/0004035-0;04/05/2023;GTEC;2024.08.02
12030/2021;1020.2021/0004542-2;04/03/2022;GTEC;2024.08.02
12030/2021;1020.2021/0004542-2;04/08/2022;GTEC;2024.08.02
12030/2021;1020.2021/0004542-2;07/01/2022;GTEC;2024.08.02
12345/2024;1020.2021/0009305-2;12/06/2024;GTEC;2024.08.02
12598/2022;1020.2022/0006718-5;04/08/2023;GTEC;2024.08.02
12598/2022;1020.2022/0006718-5;15/01/2024;GTEC;2024.08.02
12857/2021;1020.2021/0006736-1;13/07/2022;GTEC;2024.08.02
13387/2020;1020.2020/0001182-8;17/08/2021;GTEC;2024.08.02
13832/2020;1020.2020/0000786-3;18/05/2021;GTEC;2024.08.02
13959/2020;1020.2020/0000141-5;11/03/2021;GTEC;2024.08.02
14262/2021;1020.2021/0006144-4;11/12/2023;GTEC;2024.08.02
14284/2024;1020.2021/0017385-4;10/06/2024;GTEC;2024.08.02
14586/2021;1020.2021/0004544-9;18/04/2024;GTEC;2024.08.02
14599/2023;1020.2020/0012329-4;31/07/2023;GTEC;2024.08.02
15039/2023;1020.2021/0008784-2;15/04/2024;GTEC;2024.08.02
15498/2024;1020.2020/0007722-5;26/07/2024;GTEC;2024.08.02
1558/2022;1020.2020/0004048-8;16/10/2023;GTEC;2024.08.02
16138/2020;1020.2020/0002322-2;03/03/2022;GTEC;2024.08.02
16138/2020;1020.2020/0002322-2;17/03/2022;GTEC;2024.08.02
16167/2020;1020.2020/0002933-6;13/05/2022;GTEC;2024.08.02
16353/2020;1020.2020/0002640-0;25/03/2022;GTEC;2024.08.02
16380/2021;1020.2021/0004009-9;17/04/2023;GTEC;2024.08.02
16576/2020;1020.2020/0002952-2;22/04/2021;GTEC;2024.08.02
16898/2023;1020.2021/0007688-3;27/07/2023;GTEC;2024.08.02
17102/2022;1020.2022/0005347-8;10/08/2023;GTEC;2024.08.02
17102/2022;1020.2022/0005347-8;13/04/2023;GTEC;2024.08.02
17102/2022;1020.2022/0005347-8;19/05/2023;GTEC;2024.08.02
17102/2022;1020.2022/0005347-8;29/11/2023;GTEC;2024.08.02
17432/2023;1020.2020/0011407-4;01/06/2023;GTEC;2024.08.02
17432/2023;1020.2020/0011407-4;01/08/2023;GTEC;2024.08.02
17502/2024;1020.2021/0010065-2;14/06/2024;GTEC;2024.08.02
17880/2022;1020.2022/0005524-1;04/12/2023;GTEC;2024.08.02
18335/2020;1020.2020/0002643-4;14/04/2022;GTEC;2024.08.02
18335/2020;1020.2020/0002643-4;28/07/2022;GTEC;2024.08.02
18538/2021;1020.2021/0007688-3;16/03/2023;GTEC;2024.08.02
18582/2020;1020.2020/0001751-6;24/01/2022;GTEC;2024.08.02
19088/2022;1020.2020/0003831-9;02/02/2023;GTEC;2024.08.02
19114/2020;1020.2020/0000830-4;11/02/2021;GTEC;2024.08.02
19133/2022;1020.2020/0007726-8;02/02/2023;GTEC;2024.08.02
19133/2022;1020.2020/0007726-8;02/12/2022;GTEC;2024.08.02
19133/2022;1020.2020/0007726-8;22/07/2022;GTEC;2024.08.02
19318/2021;1020.2021/0005852-4;06/05/2024;GTEC;2024.08.02
19541/2020;1020.2020/0002642-6;03/11/2022;GTEC;2024.08.02
19541/2020;1020.2020/0002642-6;13/07/2022;GTEC;2024.08.02
19541/2020;1020.2020/0002642-6;31/03/2022;GTEC;2024.08.02
19556/2024;1020.2022/0015222-0;14/06/2024;GTEC;2024.08.02
1980/2020;1020.2020/0004560-9;10/05/2024;GTEC;2024.08.02
20206/2020;1020.2020/0001777-0;31/01/2022;GTEC;2024.08.02
20498/2020;1020.2020/0000831-2;16/07/2021;GTEC;2024.08.02
20677/2020;1020.2020/0001175-5;22/03/2021;GTEC;2024.08.02
2106/2021;1020.2021/0008793-1;22/05/2024;GTEC;2024.08.02
21529/2021;1020.2021/0014088-3;12/07/2024;GTEC;2024.08.02
21750/2020;1020.2020/0008854-5;19/10/2022;GTEC;2024.08.02
21750/2020;1020.2020/0008854-5;20/06/2022;GTEC;2024.08.02
22193/2023;1020.2023/0011072-4;09/05/2024;GTEC;2024.08.02
22193/2023;1020.2023/0011072-4;28/02/2024;GTEC;2024.08.02
22317/2020;1020.2020/0002644-2;27/04/2021;GTEC;2024.08.02
22414/2024;1020.2020/0014996-0;05/07/2024;GTEC;2024.08.02
22548/2021;1020.2021/0011524-2;04/09/2023;GTEC;2024.08.02
22548/2021;1020.2021/0011524-2;18/04/2024;GTEC;2024.08.02
22574/2020;1020.2020/0001171-2;02/08/2021;GTEC;2024.08.02
22627/2021;1020.2021/0005859-1;19/05/2023;GTEC;2024.08.02
22627/2021;1020.2021/0005859-1;27/02/2023;GTEC;2024.08.02
2290/2020;1020.2020/0004559-5;09/03/2021;GTEC;2024.08.02
2290/2020;1020.2020/0004559-5;24/09/2021;GTEC;2024.08.02
22980/2021;1020.2021/0005873-7;01/02/2023;GTEC;2024.08.02
23229/2020;1020.2020/0002950-6;06/12/2022;GTEC;2024.08.02
23229/2020;1020.2020/0002950-6;12/01/2023;GTEC;2024.08.02
23229/2020;1020.2020/0002950-6;16/05/2022;GTEC;2024.08.02
23229/2020;1020.2020/0002950-6;24/08/2022;GTEC;2024.08.02
23526/2020;1020.2020/0002234-0;04/02/2021;GTEC;2024.08.02
23526/2020;1020.2020/0002234-0;17/03/2021;GTEC;2024.08.02
23795/2020;1020.2020/0001172-0;28/10/2021;GTEC;2024.08.02
23795/2020;1020.2020/0001172-0;29/01/2021;GTEC;2024.08.02
24606/2020;1020.2020/0001180-1;16/06/2021;GTEC;2024.08.02
24607/2021;1020.2021/0012151-0;05/06/2024;GTEC;2024.08.02
25148/2020;1020.2020/0001173-9;21/07/2021;GTEC;2024.08.02
2522/2020;1020.2020/0000135-0;14/05/2021;GTEC;2024.08.02
25471/2020;1020.2020/0000833-9;30/09/2021;GTEC;2024.08.02
25532/2020;1020.2020/0001502-5;17/03/2021;GTEC;2024.08.02
25532/2020;1020.2020/0001502-5;24/05/2021;GTEC;2024.08.02
2571/2022;1020.2020/0008641-0;01/09/2022;GTEC;2024.08.02
2571/2022;1020.2020/0008641-0;19/05/2022;GTEC;2024.08.02
26073/2020;1020.2020/0000837-1;28/07/2021;GTEC;2024.08.02
26212/2020;1020.2020/0000832-0;12/08/2021;GTEC;2024.08.02
26231/2020;1020.2020/0001500-9;20/08/2021;GTEC;2024.08.02
26485/2022;1020.2020/0011541-0;19/02/2024;GTEC;2024.08.02
27004/2020;1020.2020/0001176-3;03/08/2021;GTEC;2024.08.02
27004/2020;1020.2020/0001176-3;13/09/2021;GTEC;2024.08.02
27715/2020;1020.2020/0002951-4;19/05/2022;GTEC;2024.08.02
27813/2020;1020.2020/0001179-8;12/08/2021;GTEC;2024.08.02
28007/2021;1020.2021/0007652-2;04/07/2023;GTEC;2024.08.02
28098/2023;1020.2023/0015205-2;01/03/2024;GTEC;2024.08.02
28098/2023;1020.2023/0015205-2;10/10/2023;GTEC;2024.08.02
28411/2021;1020.2021/0011531-5;14/06/2023;GTEC;2024.08.02
28411/2021;1020.2021/0011531-5;21/08/2023;GTEC;2024.08.02
28430/2020;1020.2020/0001504-1;02/09/2021;GTEC;2024.08.02
28430/2020;1020.2020/0001504-1;26/11/2021;GTEC;2024.08.02
2845/2022;1020.2020/0001173-9;02/09/2022;GTEC;2024.08.02
28677/2020;1020.2020/0003129-2;11/01/2021;GTEC;2024.08.02
28693/2020;1020.2020/0001798-2;05/02/2021;GTEC;2024.08.02
28849/2020;1020.2020/0001506-8;03/09/2021;GTEC;2024.08.02
28849/2020;1020.2020/0001506-8;09/12/2021;GTEC;2024.08.02
29146/2020;1020.2020/0001501-7;31/08/2021;GTEC;2024.08.02
29158/2020;1020.2020/0002949-2;28/05/2021;GTEC;2024.08.02
29307/2023;1020.2023/0017872-8;31/07/2024;GTEC;2024.08.02
29368/2020;1020.2020/0002173-4;10/03/2022;GTEC;2024.08.02
29368/2020;1020.2020/0002173-4;21/08/2023;GTEC;2024.08.02
29368/2020;1020.2020/0002173-4;25/10/2022;GTEC;2024.08.02
29597/2021;1020.2021/0008898-9;21/02/2022;GTEC;2024.08.02
29608/2020;1020.2020/0003586-7;12/08/2022;GTEC;2024.08.02
29624/2021;1020.2021/0009305-2;20/02/2024;GTEC;2024.08.02
29624/2021;1020.2021/0009305-2;23/01/2024;GTEC;2024.08.02
29826/2020;1020.2020/0001684-6;09/09/2021;GTEC;2024.08.02
29838/2020;1020.2020/0002973-5;22/04/2021;GTEC;2024.08.02
29840/2021;1020.2020/0007226-6;28/06/2021;GTEC;2024.08.02
30011/2021;1020.2021/0010611-1;05/11/2021;GTEC;2024.08.02
30011/2021;1020.2021/0010611-1;07/04/2022;GTEC;2024.08.02
30093/2020;1020.2020/0005893-0;12/02/2021;GTEC;2024.08.02
30222/2020;1020.2020/0003593-0;01/06/2023;GTEC;2024.08.02
30229/2020;1020.2020/0003590-5;05/05/2023;GTEC;2024.08.02
30337/2020;1020.2020/0002324-9;25/03/2022;GTEC;2024.08.02
30791/2020;1020.2020/0003127-6;30/05/2022;GTEC;2024.08.02
30917/2020;1020.2020/0001750-8;22/11/2021;GTEC;2024.08.02
31035/2023;1020.2020/0003594-8;17/05/2024;GTEC;2024.08.02
31035/2023;1020.2020/0003594-8;22/01/2024;GTEC;2024.08.02
31124/2023;1020.2022/0013394-3;29/01/2024;GTEC;2024.08.02
3141/2022;1020.2020/0002641-8;13/01/2023;GTEC;2024.08.02
31627/2020;1020.2020/0002367-2;01/04/2022;GTEC;2024.08.02
31676/2021;1020.2020/0000614-0;30/07/2021;GTEC;2024.08.02
31846/2020;1020.2020/0002366-4;01/04/2022;GTEC;2024.08.02
32054/2020;1020.2020/0002133-5;01/07/2022;GTEC;2024.08.02
32054/2020;1020.2020/0002133-5;21/02/2022;GTEC;2024.08.02
32092/2022;1020.2022/0015222-0;05/12/2023;GTEC;2024.08.02
32092/2022;1020.2022/0015222-0;16/02/2024;GTEC;2024.08.02
32224/2020;1020.2020/0004093-3;08/01/2024;GTEC;2024.08.02
32444/2020;1020.2020/0001705-2;05/02/2021;GTEC;2024.08.02
32543/2020;1020.2020/0001706-0;05/09/2023;GTEC;2024.08.02
32543/2020;1020.2020/0001706-0;08/11/2021;GTEC;2024.08.02
32543/2020;1020.2020/0001706-0;18/02/2022;GTEC;2024.08.02
32563/2022;1020.2021/0010611-1;04/08/2022;GTEC;2024.08.02
32587/2020;1020.2020/0001749-4;11/11/2021;GTEC;2024.08.02
32768/2021;1020.2020/0002325-7;04/08/2021;GTEC;2024.08.02
32912/2023;1020.2021/0014902-3;13/05/2024;GTEC;2024.08.02
32912/2023;1020.2021/0014902-3;16/02/2024;GTEC;2024.08.02
32967/2020;1020.2020/0006288-0;27/05/2024;GTEC;2024.08.02
33045/2021;1020.2021/0009942-5;10/01/2024;GTEC;2024.08.02
33045/2021;1020.2021/0009942-5;14/08/2023;GTEC;2024.08.02
33125/2020;1020.2020/0001877-6;04/08/2022;GTEC;2024.08.02
33125/2020;1020.2020/0001877-6;20/04/2022;GTEC;2024.08.02
33510/2020;1020.2020/0002954-9;17/06/2021;GTEC;2024.08.02
33627/2020;1020.2020/0001776-1;24/01/2022;GTEC;2024.08.02
33671/2020;1020.2020/0002321-4;28/01/2022;GTEC;2024.08.02
33774/2023;1020.2020/0002950-6;15/12/2023;GTEC;2024.08.02
33903/2021;1020.2021/0014082-4;17/04/2023;GTEC;2024.08.02
33903/2021;1020.2021/0014082-4;20/06/2024;GTEC;2024.08.02
33903/2021;1020.2021/0014082-4;27/07/2023;GTEC;2024.08.02
3411/2022;1020.2020/0000780-4;03/03/2023;GTEC;2024.08.02
34334/2020;1020.2020/0002233-1;16/06/2021;GTEC;2024.08.02
34838/2020;1020.2020/0002115-7;10/12/2021;GTEC;2024.08.02
34840/2020;1020.2020/0004044-5;21/01/2021;GTEC;2024.08.02
34849/2021;1020.2020/0002234-0;06/08/2021;GTEC;2024.08.02
34880/2020;1020.2020/0002930-1;02/05/2022;GTEC;2024.08.02
34942/2020;1020.2020/0002177-7;21/03/2022;GTEC;2024.08.02
35308/2020;1020.2020/0002216-1;15/06/2021;GTEC;2024.08.02
35642/2023;1020.2021/0015375-6;01/03/2024;GTEC;2024.08.02
35778/2021;1020.2021/0010811-4;02/03/2023;GTEC;2024.08.02
35800/2020;1020.2020/0002171-8;08/04/2022;GTEC;2024.08.02
35800/2020;1020.2020/0002171-8;22/02/2022;GTEC;2024.08.02
35997/2022;1020.2022/0013394-3;14/04/2023;GTEC;2024.08.02
35997/2022;1020.2022/0013394-3;22/03/2023;GTEC;2024.08.02
35997/2022;1020.2022/0013394-3;25/05/2023;GTEC;2024.08.02
36180/2021;1020.2021/0014484-6;03/02/2023;GTEC;2024.08.02
36533/2021;1020.2020/0005900-6;18/08/2021;GTEC;2024.08.02
36592/2021;1020.2020/0002645-0;04/04/2022;GTEC;2024.08.02
36592/2021;1020.2020/0002645-0;23/02/2022;GTEC;2024.08.02
36641/2021;1020.2020/0001503-3;14/09/2021;GTEC;2024.08.02
36641/2021;1020.2020/0001503-3;19/11/2021;GTEC;2024.08.02
36762/2020;1020.2020/0002217-0;10/12/2021;GTEC;2024.08.02
36890/2020;1020.2020/0004281-2;06/02/2024;GTEC;2024.08.02
36890/2020;1020.2020/0004281-2;26/04/2024;GTEC;2024.08.02
36892/2022;1020.2022/0020349-6;21/06/2024;GTEC;2024.08.02
36892/2022;1020.2022/0020349-6;25/07/2024;GTEC;2024.08.02
36921/2020;1020.2020/0002364-8;12/03/2021;GTEC;2024.08.02
37057/2020;1020.2020/0005207-9;22/07/2024;GTEC;2024.08.02
37501/2020;1020.2020/0003132-2;06/06/2022;GTEC;2024.08.02
38092/2023;1020.2020/0009272-0;16/02/2024;GTEC;2024.08.02
38334/2020;1020.2020/0003133-0;03/06/2022;GTEC;2024.08.02
38444/2020;1020.2020/0002977-8;06/08/2021;GTEC;2024.08.02
38444/2020;1020.2020/0002977-8;08/01/2021;GTEC;2024.08.02
38444/2020;1020.2020/0002977-8;12/04/2022;GTEC;2024.08.02
38629/2020;1020.2020/0011409-0;02/05/2023;GTEC;2024.08.02
38629/2020;1020.2020/0011409-0;07/07/2023;GTEC;2024.08.02
38798/2020;1020.2020/0003587-5;11/01/2021;GTEC;2024.08.02
3902/2020;1020.2020/0002934-4;13/05/2022;GTEC;2024.08.02
39146/2020;1020.2020/0004556-0;08/03/2024;GTEC;2024.08.02
39406/2020;1020.2020/0002978-6;25/10/2022;GTEC;2024.08.02
39406/2020;1020.2020/0002978-6;26/05/2022;GTEC;2024.08.02
39691/2021;1020.2020/0012096-1;27/01/2022;GTEC;2024.08.02
39950/2020;1020.2020/0003134-9;09/06/2022;GTEC;2024.08.02
40504/2020;1020.2020/0003126-8;16/05/2022;GTEC;2024.08.02
40596/2020;1020.2020/0002974-3;20/05/2022;GTEC;2024.08.02
40624/2020;1020.2020/0006393-3;06/10/2023;GTEC;2024.08.02
40624/2020;1020.2020/0006393-3;14/07/2023;GTEC;2024.08.02
40634/2020;1020.2020/0002975-1;23/05/2022;GTEC;2024.08.02
40686/2021;1020.2021/0012870-0;02/03/2023;GTEC;2024.08.02
40686/2021;1020.2021/0012870-0;10/04/2023;GTEC;2024.08.02
40686/2021;1020.2021/0012870-0;19/07/2023;GTEC;2024.08.02
40721/2020;1020.2020/0005537-0;17/05/2024;GTEC;2024.08.02
40865/2021;1020.2021/0013175-2;02/02/2023;GTEC;2024.08.02
40865/2021;1020.2021/0013175-2;04/11/2022;GTEC;2024.08.02
40969/2020;1020.2020/0003131-4;03/06/2022;GTEC;2024.08.02
40969/2020;1020.2020/0003131-4;03/08/2023;GTEC;2024.08.02
41015/2020;1020.2020/0012498-3;03/06/2024;GTEC;2024.08.02
41148/2020;1020.2020/0003130-6;02/06/2022;GTEC;2024.08.02
41148/2020;1020.2020/0003130-6;11/11/2022;GTEC;2024.08.02
41434/2020;1020.2020/0003825-4;27/07/2023;GTEC;2024.08.02
41663/2020;1020.2020/0003128-4;30/05/2022;GTEC;2024.08.02
41941/2021;1020.2020/0000829-0;17/03/2022;GTEC;2024.08.02
41941/2021;1020.2020/0000829-0;30/06/2022;GTEC;2024.08.02
41968/2020;1020.2020/0003831-9;24/07/2021;GTEC;2024.08.02
42008/2020;1020.2020/0005901-4;06/06/2024;GTEC;2024.08.02
42008/2020;1020.2020/0005901-4;25/07/2024;GTEC;2024.08.02
42326/2021;1020.2020/0002108-4;22/02/2022;GTEC;2024.08.02
42583/2020;1020.2020/0004277-4;08/03/2021;GTEC;2024.08.02
42653/2021;1020.2020/0002175-0;06/12/2021;GTEC;2024.08.02
42713/2020;1020.2020/0004048-8;22/01/2021;GTEC;2024.08.02
42759/2020;1020.2020/0004900-0;15/12/2023;GTEC;2024.08.02
42759/2020;1020.2020/0004900-0;16/02/2024;GTEC;2024.08.02
42759/2020;1020.2020/0004900-0;24/05/2024;GTEC;2024.08.02
42808/2020;1020.2020/0003594-8;01/06/2023;GTEC;2024.08.02
42922/2023;1020.2020/0003591-3;23/02/2024;GTEC;2024.08.02
43064/2020;1020.2020/0004284-7;19/01/2024;GTEC;2024.08.02
4316/2023;1020.2020/0002643-4;30/03/2023;GTEC;2024.08.02
43178/2020;1020.2020/0005895-6;06/02/2023;GTEC;2024.08.02
43178/2020;1020.2020/0005895-6;08/05/2023;GTEC;2024.08.02
43178/2020;1020.2020/0005895-6;08/12/2023;GTEC;2024.08.02
43178/2020;1020.2020/0005895-6;31/08/2023;GTEC;2024.08.02
43225/2020;1020.2020/0003043-1;27/05/2022;GTEC;2024.08.02
43408/2021;1020.2020/0004044-5;19/08/2022;GTEC;2024.08.02
43408/2021;1020.2020/0004044-5;21/06/2022;GTEC;2024.08.02
43410/2020;1020.2020/0003040-7;26/05/2022;GTEC;2024.08.02
43456/2020;1020.2020/0005899-9;15/06/2023;GTEC;2024.08.02
43486/2023;1020.2020/0002173-4;01/11/2023;GTEC;2024.08.02
44016/2021;1020.2020/0000783-9;23/02/2022;GTEC;2024.08.02
44114/2020;1020.2020/0003823-8;18/01/2021;GTEC;2024.08.02
44452/2021;1020.2020/0001747-8;17/02/2023;GTEC;2024.08.02
44724/2020;1020.2020/0005900-6;25/05/2021;GTEC;2024.08.02
44854/2022;1020.2020/0012506-8;01/02/2023;GTEC;2024.08.02
45087/2020;1020.2020/0004280-4;04/03/2021;GTEC;2024.08.02
45183/2021;1020.2021/0014080-8;21/02/2024;GTEC;2024.08.02
45183/2021;1020.2021/0014080-8;23/05/2024;GTEC;2024.08.02
45276/2020;1020.2020/0003595-6;22/06/2023;GTEC;2024.08.02
45284/2020;1020.2020/0003588-3;12/08/2022;GTEC;2024.08.02
45285/2021;1020.2020/0000134-2;02/12/2021;GTEC;2024.08.02
45404/2020;1020.2020/0003822-0;15/01/2021;GTEC;2024.08.02
45657/2021;1020.2021/0016347-6;29/11/2022;GTEC;2024.08.02
45661/2021;1020.2021/0014895-7;15/08/2022;GTEC;2024.08.02
45661/2021;1020.2021/0014895-7;28/04/2022;GTEC;2024.08.02
45763/2020;1020.2020/0004041-0;21/01/2021;GTEC;2024.08.02
4578/2021;1020.2021/0001432-2;06/10/2023;GTEC;2024.08.02
4578/2021;1020.2021/0001432-2;06/12/2022;GTEC;2024.08.02
4578/2021;1020.2021/0001432-2;17/02/2023;GTEC;2024.08.02
45837/2021;1020.2020/0002972-7;23/02/2022;GTEC;2024.08.02
45981/2020;1020.2020/0005202-8;18/06/2024;GTEC;2024.08.02
46015/2022;1020.2020/0002934-4;23/02/2023;GTEC;2024.08.02
46016/2020;1020.2020/0004089-5;26/02/2021;GTEC;2024.08.02
46031/2020;1020.2020/0003826-2;01/06/2021;GTEC;2024.08.02
46031/2020;1020.2020/0003826-2;15/01/2021;GTEC;2024.08.02
