n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
5021/2022;1020.2022/0003161-0;Despacho de Deferimento Comum;25/10/2023;GTEC;2024.06.03
50258/2020;1020.2020/0006957-5;Despacho de Deferimento Comum;13/06/2023;GTEC;2024.06.03
50323/2021;1020.2021/0015913-4;Despacho de Deferimento Comum;22/07/2022;GTEC;2024.06.03
50347/2020;1020.2020/0004750-4;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
50353/2020;1020.2020/0005046-7;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
50377/2020;1020.2020/0007638-5;Despacho de Deferimento Comum;18/08/2023;GTEC;2024.06.03
50382/2022;1020.2022/0021498-6;Despacho de Deferimento Comum;12/12/2023;GTEC;2024.06.03
50418/2020;1020.2020/0006366-6;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
50459/2020;1020.2020/0005062-9;Despacho de Deferimento Comum;09/12/2022;GTEC;2024.06.03
50505/2020;1020.2020/0004709-1;Despacho de Deferimento Comum;09/12/2022;GTEC;2024.06.03
50509/2020;1020.2020/0005215-0;Despacho de Deferimento Comum;16/01/2023;GTEC;2024.06.03
5054/2021;1020.2021/0002242-2;Despacho de Deferimento Comum;31/08/2023;GTEC;2024.06.03
50540/2023;1020.2023/0024979-0;Despacho de Deferimento Comum;07/03/2024;GTEC;2024.06.03
50566/2020;1020.2020/0003941-2;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.06.03
5065/2022;1020.2022/0003175-0;Despacho de Deferimento Comum;16/03/2023;GTEC;2024.06.03
50651/2020;1020.2020/0003998-6;Despacho de Deferimento Comum;21/10/2021;GTEC;2024.06.03
50652/2020;1020.2020/0003985-4;Despacho de Deferimento Comum;13/07/2023;GTEC;2024.06.03
50655/2020;1020.2020/0006911-7;Despacho de Deferimento Comum;09/12/2022;GTEC;2024.06.03
50658/2020;1020.2020/0004927-2;Despacho de Deferimento Comum;16/06/2021;GTEC;2024.06.03
50662/2020;1020.2020/0006913-3;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.06.03
50663/2020;1020.2020/0003986-2;Despacho de Deferimento Comum;11/04/2024;GTEC;2024.06.03
50667/2020;1020.2020/0006912-5;Despacho de Deferimento Comum;09/12/2022;GTEC;2024.06.03
50701/2021;1020.2021/0016922-9;Despacho de Deferimento Comum;02/10/2023;GTEC;2024.06.03
50740/2021;1020.2021/0016629-7;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.06.03
50807/2020;1020.2020/0004004-6;Despacho de Deferimento Comum;21/10/2021;GTEC;2024.06.03
50818/2020;1020.2020/0005509-4;Despacho de Indeferimento Comum;07/07/2023;GTEC;2024.06.03
50866/2023;1020.2023/0025157-3;Despacho de Deferimento Comum;22/02/2024;GTEC;2024.06.03
50871/2023;1020.2023/0025145-0;Despacho de Deferimento Comum;16/02/2024;GTEC;2024.06.03
50879/2023;1020.2023/0025131-0;Despacho de Deferimento Comum;16/02/2024;GTEC;2024.06.03
50897/2023;1020.2023/0025163-8;Despacho de Deferimento Comum;22/02/2024;GTEC;2024.06.03
50903/2023;1020.2023/0025153-0;Despacho de Deferimento Comum;26/02/2024;GTEC;2024.06.03
50908/2023;1020.2023/0025144-1;Despacho de Deferimento Comum;22/02/2024;GTEC;2024.06.03
50915/2023;1020.2023/0025140-9;Despacho de Deferimento Comum;22/02/2024;GTEC;2024.06.03
50926/2023;1020.2023/0025148-4;Despacho de Deferimento Comum;26/02/2024;GTEC;2024.06.03
50933/2023;1020.2023/0025164-6;Despacho de Deferimento Comum;26/02/2024;GTEC;2024.06.03
5094/2020;1020.2020/0000780-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.06.03
50947/2023;1020.2023/0028303-3;Despacho de Deferimento Comum;27/05/2024;GTEC;2024.06.03
50964/2020;1020.2020/0005673-2;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
50987/2020;1020.2020/0004903-5;Despacho de Deferimento Comum;02/06/2023;GTEC;2024.06.03
51005/2020;1020.2020/0008882-0;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
51038/2020;1020.2020/0007655-5;Despacho de Indeferimento Comum;14/08/2023;GTEC;2024.06.03
51051/2021;1020.2021/0016283-6;Despacho de Deferimento Comum;14/01/2022;GTEC;2024.06.03
51058/2020;1020.2020/0003997-8;Despacho de Indeferimento Comum;28/12/2021;GTEC;2024.06.03
51063/2022;1020.2022/0021397-1;Despacho de Deferimento Comum;18/04/2023;GTEC;2024.06.03
51117/2022;1020.2022/0022298-9;Despacho de Deferimento Comum;07/02/2023;GTEC;2024.06.03
51131/2020;1020.2020/0005092-0;Despacho de Deferimento Comum;24/01/2023;GTEC;2024.06.03
51161/2022;1020.2022/0021111-1;Despacho de Deferimento Comum;03/11/2023;GTEC;2024.06.03
51216/2021;1020.2021/0016455-3;Despacho de Deferimento Comum;10/10/2023;GTEC;2024.06.03
51248/2020;1020.2020/0004905-1;Despacho de Deferimento Comum;20/04/2023;GTEC;2024.06.03
51255/2020;1020.2020/0008225-3;Despacho de Deferimento Comum;28/04/2023;GTEC;2024.06.03
5131/2020;1020.2020/0001468-1;Despacho de Indeferimento Comum;08/10/2022;GTEC;2024.06.03
51327/2020;1020.2021/0010065-2;Despacho de Indeferimento Comum;22/04/2024;GTEC;2024.06.03
51340/2022;1020.2022/0021421-8;Despacho de Deferimento Comum;22/06/2023;GTEC;2024.06.03
5135/2020;1020.2020/0009284-4;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.06.03
51350/2020;1020.2020/0007773-0;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
51366/2023;1020.2023/0026232-0;Despacho de Deferimento Comum;22/04/2024;GTEC;2024.06.03
51404/2020;1020.2020/0006372-0;Despacho de Indeferimento Comum;14/02/2022;GTEC;2024.06.03
51411/2022;1020.2022/0021417-0;Despacho de Deferimento Comum;01/03/2024;GTEC;2024.06.03
5144/2021;1020.2021/0003743-8;Despacho de Indeferimento Comum;05/02/2024;GTEC;2024.06.03
51516/2020;1020.2020/0005115-3;Despacho de Deferimento Comum;15/03/2021;GTEC;2024.06.03
51532/2020;1020.2020/0005794-1;Despacho de Indeferimento Comum;23/10/2023;GTEC;2024.06.03
51587/2020;1020.2020/0004017-8;Despacho de Deferimento Comum;19/12/2022;GTEC;2024.06.03
51598/2020;1020.2020/0008267-9;Despacho de Indeferimento Comum;09/10/2023;GTEC;2024.06.03
51602/2020;1020.2020/0006306-2;Despacho de Indeferimento Comum;28/06/2022;GTEC;2024.06.03
51609/2020;1020.2020/0007853-1;Despacho de Deferimento Comum;17/03/2022;GTEC;2024.06.03
51677/2020;1020.2020/0013258-7;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.06.03
51677/2021;1020.2021/0016927-0;Despacho de Deferimento Comum;14/10/2022;GTEC;2024.06.03
51679/2020;1020.2020/0007678-4;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
51682/2020;1020.2020/0005221-4;Despacho de Deferimento Comum;13/06/2023;GTEC;2024.06.03
51683/2021;1020.2021/0017454-0;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.06.03
51722/2020;1020.2020/0011785-5;Despacho de Indeferimento Comum;22/08/2022;GTEC;2024.06.03
51727/2020;1020.2020/0005085-8;Despacho de Deferimento Comum;22/10/2021;GTEC;2024.06.03
51772/2020;1020.2020/0007672-5;Despacho de Deferimento Comum;29/09/2022;GTEC;2024.06.03
51838/2020;1020.2020/0007239-8;Despacho de Deferimento Comum;04/11/2021;GTEC;2024.06.03
51856/2020;1020.2020/0004935-3;Despacho de Deferimento Comum;11/06/2021;GTEC;2024.06.03
51889/2020;1020.2020/0004924-8;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
51939/2021;1020.2021/0017486-9;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.06.03
52013/2022;1020.2022/0022979-7;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.06.03
52014/2023;1020.2023/0025827-6;Despacho de Indeferimento Comum;25/03/2024;GTEC;2024.06.03
52020/2020;1020.2020/0007680-6;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
52032/2022;1020.2022/0021676-8;Despacho de Deferimento Comum;06/02/2023;GTEC;2024.06.03
52124/2020;1020.2020/0005672-4;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
52154/2021;1020.2021/0017262-9;Despacho de Deferimento Comum;18/08/2023;GTEC;2024.06.03
52160/2021;1020.2021/0017522-9;Despacho de Deferimento Comum;28/08/2023;GTEC;2024.06.03
52163/2020;1020.2020/0007679-2;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
52168/2020;1020.2020/0008949-5;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.06.03
52180/2020;1020.2020/0011443-0;Despacho de Deferimento Comum;28/09/2023;GTEC;2024.06.03
52198/2022;1020.2022/0023210-0;Despacho de Deferimento Comum;01/09/2023;GTEC;2024.06.03
52210/2021;1020.2021/0016708-0;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.06.03
52234/2021;1020.2021/0016717-0;Despacho de Deferimento Comum;15/02/2022;GTEC;2024.06.03
52237/2022;1020.2022/0021945-7;Despacho de Deferimento Comum;05/04/2023;GTEC;2024.06.03
52288/2020;1020.2020/0005114-5;Despacho de Deferimento Comum;07/10/2022;GTEC;2024.06.03
52296/2020;1020.2020/0006374-7;Despacho de Deferimento Comum;08/11/2021;GTEC;2024.06.03
52304/2020;1020.2020/0006373-9;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.06.03
52320/2020;1020.2020/0006256-2;Despacho de Deferimento Comum;04/11/2021;GTEC;2024.06.03
52346/2020;1020.2020/0007839-6;Despacho de Deferimento Comum;29/11/2021;GTEC;2024.06.03
52352/2021;1020.2021/0017261-0;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.06.03
52398/2020;1020.2020/0011337-0;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.06.03
52411/2020;1020.2020/0007840-0;Despacho de Deferimento Comum;29/11/2021;GTEC;2024.06.03
52422/2020;1020.2020/0005249-4;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
52447/2020;1020.2021/0010287-6;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
5247/2020;1020.2020/0007389-0;Despacho de Deferimento Comum;07/07/2021;GTEC;2024.06.03
52484/2020;1020.2021/0007807-0;Despacho de Indeferimento Comum;17/12/2021;GTEC;2024.06.03
52490/2020;1020.2020/0006945-1;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.06.03
52504/2020;1020.2020/0005514-0;Despacho de Indeferimento Comum;03/02/2023;GTEC;2024.06.03
52506/2021;1020.2021/0017342-0;Despacho de Indeferimento Comum;13/10/2022;GTEC;2024.06.03
52534/2023;1020.2023/0026789-5;Despacho de Deferimento Comum;11/04/2024;GTEC;2024.06.03
52578/2022;1020.2022/0021924-4;Despacho de Deferimento Comum;18/08/2023;GTEC;2024.06.03
52606/2023;1020.2023/0026734-8;Despacho de Deferimento Comum;27/02/2024;GTEC;2024.06.03
52610/2021;1020.2021/0016653-0;Despacho de Deferimento Comum;07/02/2023;GTEC;2024.06.03
52632/2022;1020.2023/0000193-3;Despacho de Deferimento Comum;27/03/2023;GTEC;2024.06.03
52635/2022;1020.2022/0021908-2;Despacho de Deferimento Comum;23/10/2023;GTEC;2024.06.03
52645/2021;1020.2021/0016951-2;Despacho de Deferimento Comum;06/09/2022;GTEC;2024.06.03
52663/2021;1020.2021/0017526-1;Despacho de Deferimento Comum;16/11/2023;GTEC;2024.06.03
52703/2020;1020.2020/0005814-0;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
52709/2020;1020.2020/0005268-0;Despacho de Deferimento Comum;26/05/2021;GTEC;2024.06.03
52743/2023;1020.2023/0029703-4;Despacho de Deferimento Comum;26/03/2024;GTEC;2024.06.03
52748/2022;1020.2022/0022026-9;Despacho de Indeferimento Comum;03/04/2023;GTEC;2024.06.03
52796/2021;1020.2021/0018653-0;Despacho de Deferimento Comum;27/03/2023;GTEC;2024.06.03
52800/2023;1020.2023/0026509-4;Despacho de Deferimento Comum;27/02/2024;GTEC;2024.06.03
52819/2023;1020.2023/0026533-7;Despacho de Deferimento Comum;02/05/2024;GTEC;2024.06.03
5283/2023;1020.2023/0002847-5;Despacho de Indeferimento Comum;08/04/2024;GTEC;2024.06.03
52831/2020;1020.2020/0005530-2;Despacho de Deferimento Comum;13/11/2023;GTEC;2024.06.03
52872/2020;1020.2020/0006255-4;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
52873/2020;1020.2020/0007697-0;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
52892/2022;1020.2022/0022308-0;Despacho de Deferimento Comum;23/10/2023;GTEC;2024.06.03
52910/2020;1020.2020/0007362-9;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.06.03
53007/2020;1020.2020/0005443-8;Despacho de Deferimento Comum;29/11/2021;GTEC;2024.06.03
53014/2020;1020.2020/0005447-0;Despacho de Indeferimento Comum;05/01/2022;GTEC;2024.06.03
5306/2020;1020.2020/0002994-8;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.06.03
53079/2022;1020.2022/0022046-3;Despacho de Deferimento Comum;28/06/2023;GTEC;2024.06.03
53096/2022;1020.2022/0022485-0;Despacho de Deferimento Comum;19/04/2023;GTEC;2024.06.03
53175/2020;1020.2020/0005142-0;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
53175/2021;1020.2021/0017484-2;Despacho de Deferimento Comum;05/02/2024;GTEC;2024.06.03
53189/2020;1020.2020/0005740-2;Despacho de Deferimento Comum;08/03/2023;GTEC;2024.06.03
53189/2021;1020.2022/0001557-6;Despacho de Deferimento Comum;20/02/2024;GTEC;2024.06.03
53195/2020;1020.2020/0005675-9;Despacho de Deferimento Comum;13/09/2021;GTEC;2024.06.03
53253/2020;1020.2020/0005681-3;Despacho de Deferimento Comum;23/11/2021;GTEC;2024.06.03
53297/2021;1020.2021/0017680-2;Despacho de Deferimento Comum;11/11/2022;GTEC;2024.06.03
53297/2021;1020.2021/0017680-2;Despacho de Deferimento Comum;27/10/2022;GTEC;2024.06.03
53300/2020;1020.2020/0005547-7;Despacho de Deferimento Comum;02/05/2023;GTEC;2024.06.03
53310/2020;1020.2020/0005743-7;Despacho de Indeferimento Comum;01/07/2022;GTEC;2024.06.03
53322/2023;1020.2023/0026566-3;Despacho de Deferimento Comum;22/04/2024;GTEC;2024.06.03
53364/2020;1020.2020/0005680-5;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
53401/2020;1020.2020/0005818-2;Despacho de Deferimento Comum;08/11/2021;GTEC;2024.06.03
53413/2020;1020.2020/0005820-4;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
53461/2020;1020.2020/0009212-7;Despacho de Indeferimento Comum;05/02/2024;GTEC;2024.06.03
53463/2020;1020.2020/0005746-1;Despacho de Deferimento Comum;26/10/2022;GTEC;2024.06.03
5348/2023;1020.2023/0002752-5;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.06.03
5348/2023;1020.2023/0002752-5;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.06.03
53482/2020;1020.2020/0007844-2;Despacho de Deferimento Comum;12/08/2021;GTEC;2024.06.03
53493/2022;1020.2023/0001811-9;Despacho de Indeferimento Comum;16/11/2023;GTEC;2024.06.03
53507/2022;1020.2022/0022332-2;Despacho de Deferimento Comum;02/10/2023;GTEC;2024.06.03
53508/2020;1020.2020/0007177-4;Despacho de Deferimento Comum;11/11/2023;GTEC;2024.06.03
53520/2021;1020.2021/0019035-0;Despacho de Deferimento Comum;22/04/2024;GTEC;2024.06.03
53538/2020;1020.2020/0005816-6;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
53560/2021;1020.2021/0017408-7;Despacho de Deferimento Comum;01/06/2022;GTEC;2024.06.03
53561/2022;1020.2022/0023067-1;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
53576/2021;1020.2021/0017485-0;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.06.03
5360/2020;1020.2020/0004152-2;Despacho de Deferimento Comum;01/07/2022;GTEC;2024.06.03
53666/2020;1020.2020/0006973-7;Despacho de Deferimento Comum;17/12/2021;GTEC;2024.06.03
5367/2023;1020.2023/0002753-3;Despacho de Deferimento Comum;20/06/2023;GTEC;2024.06.03
53676/2020;1020.2020/0005750-0;Despacho de Indeferimento Comum;29/04/2024;GTEC;2024.06.03
5368/2021;1020.2021/0001388-1;Despacho de Deferimento Comum;14/12/2022;GTEC;2024.06.03
53705/2022;1020.2022/0022847-2;Despacho de Deferimento Comum;04/03/2024;GTEC;2024.06.03
53715/2020;1020.2020/0011346-9;Despacho de Deferimento Comum;26/10/2022;GTEC;2024.06.03
53721/2020;1020.2020/0005451-9;Despacho de Deferimento Comum;27/01/2021;GTEC;2024.06.03
53721/2021;1020.2021/0017475-3;Despacho de Deferimento Comum;27/09/2022;GTEC;2024.06.03
53861/2020;1020.2020/0008241-5;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
53885/2021;1020.2021/0017476-1;Despacho de Deferimento Comum;26/03/2024;GTEC;2024.06.03
53899/2020;1020.2020/0006212-0;Despacho de Deferimento Comum;10/08/2022;GTEC;2024.06.03
53903/2020;1020.2020/0007217-7;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.06.03
53906/2020;1020.2020/0008240-7;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.06.03
53914/2023;1020.2023/0026805-0;Despacho de Deferimento Comum;07/05/2024;GTEC;2024.06.03
53924/2022;1020.2022/0022389-6;Despacho de Deferimento Comum;28/12/2023;GTEC;2024.06.03
5395/2020;1020.2020/0000327-2;Despacho de Deferimento Comum;18/06/2021;GTEC;2024.06.03
53957/2023;1020.2023/0027312-7;Despacho de Deferimento Comum;18/03/2024;GTEC;2024.06.03
53998/2021;1020.2021/0018059-1;Despacho de Deferimento Comum;11/05/2023;GTEC;2024.06.03
53998/2021;1020.2021/0018059-1;Despacho de Deferimento Comum;15/08/2023;GTEC;2024.06.03
54102/2020;1020.2020/0005982-0;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.06.03
54102/2021;1020.2021/0017474-5;Despacho de Deferimento Comum;02/05/2023;GTEC;2024.06.03
54181/2020;1020.2020/0007512-5;Despacho de Indeferimento Comum;12/12/2022;GTEC;2024.06.03
54200/2021;1020.2021/0018984-0;Despacho de Deferimento Comum;12/07/2023;GTEC;2024.06.03
54225/2020;1020.2020/0007585-0;Despacho de Deferimento Comum;05/02/2021;GTEC;2024.06.03
54291/2020;1020.2020/0006262-7;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.06.03
54300/2020;1020.2020/0012142-9;Despacho de Deferimento Comum;28/09/2023;GTEC;2024.06.03
54308/2020;1020.2020/0005683-0;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
54429/2020;1020.2021/0007858-4;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.06.03
54471/2020;1020.2020/0007848-5;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
54489/2020;1020.2020/0008198-2;Despacho de Deferimento Comum;01/04/2024;GTEC;2024.06.03
54564/2020;1020.2020/0006347-0;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.06.03
54568/2023;1020.2023/0028821-3;Despacho de Deferimento Comum;14/05/2024;GTEC;2024.06.03
54617/2020;1020.2020/0011433-3;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.06.03
54648/2020;1020.2020/0007742-0;Despacho de Deferimento Comum;08/01/2021;GTEC;2024.06.03
54675/2020;1020.2020/0006345-3;Despacho de Deferimento Comum;22/10/2022;GTEC;2024.06.03
54725/2020;1020.2020/0006218-0;Despacho de Deferimento Comum;25/03/2021;GTEC;2024.06.03
54743/2023;1020.2023/0027331-3;Despacho de Deferimento Comum;05/02/2024;GTEC;2024.06.03
54764/2020;1020.2020/0006264-3;Despacho de Deferimento Comum;30/01/2024;GTEC;2024.06.03
54871/2022;1020.2022/0023252-6;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.06.03
54910/2020;1020.2020/0006277-5;Despacho de Deferimento Comum;05/02/2024;GTEC;2024.06.03
54920/2022;1020.2022/0022902-9;Despacho de Deferimento Comum;13/04/2023;GTEC;2024.06.03
54922/2020;1020.2020/0005998-7;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
54943/2023;1020.2023/0028855-8;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
54950/2023;1020.2023/0028787-0;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
55004/2022;1020.2022/0022716-6;Despacho de Deferimento Comum;27/09/2023;GTEC;2024.06.03
55050/2020;1020.2020/0006342-9;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.06.03
55065/2020;1020.2020/0006067-5;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
55129/2020;1020.2020/0006281-3;Despacho de Deferimento Comum;02/08/2023;GTEC;2024.06.03
55130/2020;1020.2020/0006282-1;Despacho de Indeferimento Comum;02/05/2023;GTEC;2024.06.03
55132/2020;1020.2020/0006346-1;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
5515/2022;1020.2022/0002812-0;Despacho de Indeferimento Comum;19/06/2023;GTEC;2024.06.03
55205/2022;1020.2022/0022865-0;Despacho de Deferimento Comum;13/03/2023;GTEC;2024.06.03
55221/2020;1020.2020/0009106-6;Despacho de Deferimento Comum;24/10/2023;GTEC;2024.06.03
55239/2020;1020.2020/0008643-7;Despacho de Deferimento Comum;16/02/2024;GTEC;2024.06.03
55260/2020;1020.2020/0008804-9;Despacho de Deferimento Comum;11/08/2022;GTEC;2024.06.03
55265/2020;1020.2020/0006351-8;Despacho de Deferimento Comum;02/02/2024;GTEC;2024.06.03
55329/2020;1020.2020/0007091-3;Despacho de Deferimento Comum;16/11/2022;GTEC;2024.06.03
55350/2020;1020.2020/0007249-5;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
55373/2023;1020.2023/0027976-1;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.06.03
55388/2022;1020.2022/0024402-8;Despacho de Deferimento Comum;29/11/2023;GTEC;2024.06.03
55406/2020;1020.2020/0007702-0;Despacho de Indeferimento Comum;22/04/2024;GTEC;2024.06.03
55410/2020;1020.2020/0007242-8;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.06.03
55447/2020;1020.2020/0006964-8;Despacho de Indeferimento Comum;26/09/2023;GTEC;2024.06.03
55466/2022;1020.2022/0023001-9;Despacho de Deferimento Comum;14/04/2023;GTEC;2024.06.03
55478/2020;1020.2020/0007185-5;Despacho de Deferimento Comum;06/05/2024;GTEC;2024.06.03
55481/2021;1020.2021/0018176-8;Despacho de Deferimento Comum;06/05/2024;GTEC;2024.06.03
55481/2023;1020.2023/0028087-5;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
555/2021;1020.2021/0001117-0;Despacho de Deferimento Comum;09/02/2022;GTEC;2024.06.03
55535/2020;1020.2020/0006923-0;Despacho de Deferimento Comum;07/06/2021;GTEC;2024.06.03
55588/2020;1020.2020/0006938-9;Despacho de Deferimento Comum;14/07/2021;GTEC;2024.06.03
55634/2020;1020.2020/0007190-1;Despacho de Deferimento Comum;14/09/2022;GTEC;2024.06.03
55702/2020;1020.2020/0008419-1;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.06.03
55752/2021;1020.2021/0018050-8;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.06.03
55756/2020;1020.2020/0007244-4;Despacho de Indeferimento Comum;05/01/2022;GTEC;2024.06.03
55761/2020;1020.2020/0006939-7;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
5578/2022;1020.2022/0001644-0;Despacho de Deferimento Comum;02/09/2022;GTEC;2024.06.03
55801/2021;1020.2021/0019637-4;Despacho de Deferimento Comum;13/03/2024;GTEC;2024.06.03
55816/2022;1020.2022/0023996-2;Despacho de Deferimento Comum;02/10/2023;GTEC;2024.06.03
55843/2021;1020.2021/0018635-2;Despacho de Deferimento Comum;17/03/2022;GTEC;2024.06.03
55892/2020;1020.2020/0006946-0;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
55897/2020;1020.2020/0008824-3;Despacho de Deferimento Comum;21/05/2024;GTEC;2024.06.03
55972/2020;1020.2020/0006944-3;Despacho de Deferimento Comum;03/03/2022;GTEC;2024.06.03
55991/2020;1020.2020/0007573-7;Despacho de Deferimento Comum;12/04/2023;GTEC;2024.06.03
56003/2022;1020.2022/0023377-8;Despacho de Deferimento Comum;05/02/2024;GTEC;2024.06.03
5606/2020;1020.2020/0000079-6;Despacho de Deferimento Comum;19/10/2022;GTEC;2024.06.03
56074/2020;1020.2020/0006940-0;Despacho de Deferimento Comum;16/07/2021;GTEC;2024.06.03
56109/2021;1020.2021/0019344-8;Despacho de Deferimento Comum;28/06/2023;GTEC;2024.06.03
56148/2021;1020.2021/0018199-7;Despacho de Deferimento Comum;01/02/2024;GTEC;2024.06.03
56309/2021;1020.2021/0018196-2;Despacho de Deferimento Comum;24/05/2023;GTEC;2024.06.03
56319/2020;1020.2020/0006974-5;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
56352/2023;1020.2023/0028484-6;Despacho de Deferimento Comum;25/03/2024;GTEC;2024.06.03
56403/2021;1020.2021/0018201-2;Despacho de Deferimento Comum;10/05/2024;GTEC;2024.06.03
56475/2020;1020.2020/0007367-0;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
56478/2021;1020.2021/0018063-0;Despacho de Indeferimento Comum;01/03/2024;GTEC;2024.06.03
56489/2020;1020.2020/0007015-8;Despacho de Deferimento Comum;02/02/2021;GTEC;2024.06.03
56513/2022;1020.2022/0023454-5;Despacho de Deferimento Comum;18/08/2023;GTEC;2024.06.03
56600/2023;1020.2023/0028462-5;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.06.03
56619/2020;1020.2020/0008039-0;Despacho de Deferimento Comum;08/12/2021;GTEC;2024.06.03
56647/2021;1020.2022/0001558-4;Despacho de Deferimento Comum;28/05/2024;GTEC;2024.06.03
56686/2022;1020.2022/0023733-1;Despacho de Deferimento Comum;09/02/2023;GTEC;2024.06.03
56691/2020;1020.2020/0007720-9;Despacho de Indeferimento Comum;22/08/2022;GTEC;2024.06.03
56726/2022;1020.2023/0004534-5;Despacho de Indeferimento Comum;02/10/2023;GTEC;2024.06.03
56734/2020;1020.2020/0007247-9;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.06.03
5675/2021;1020.2021/0002192-2;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.06.03
56790/2020;1020.2020/0009232-1;Despacho de Indeferimento Comum;23/10/2023;GTEC;2024.06.03
56825/2020;1020.2020/0009235-6;Despacho de Indeferimento Comum;25/03/2024;GTEC;2024.06.03
56836/2020;1020.2020/0007373-4;Despacho de Deferimento Comum;18/11/2022;GTEC;2024.06.03
56842/2020;1020.2020/0007261-4;Despacho de Deferimento Comum;15/09/2023;GTEC;2024.06.03
56864/2020;1020.2020/0007262-2;Despacho de Deferimento Comum;29/05/2024;GTEC;2024.06.03
56887/2020;1020.2020/0007220-7;Despacho de Deferimento Comum;11/08/2023;GTEC;2024.06.03
56957/2022;1020.2022/0024095-2;Despacho de Deferimento Comum;01/03/2024;GTEC;2024.06.03
5698/2020;6068.2020/0000012-0;Despacho de Deferimento Comum;18/06/2021;GTEC;2024.06.03
